incremental_id,latitude,longitude,street_name,building_number,city,state,country,postal_code,id
675,63.5730385,-82.89482,Nicole Ranch,65748,Youngburgh,Wyoming,Cape Verde,15225,673ef5fd8fecb20817001234
676,-82.8346625,-68.275332,Acosta Oval,546,South Timothy,Wisconsin,Nauru,36665,673ef5fddc6a70712a001234
677,-22.461038,-176.25197,Luke Garden,861,New Jefferystad,South Carolina,Azerbaijan,26667,673ef5fd71a3cb155f001234
678,-57.426315,178.940051,Scott Station,93937,Emilyberg,Virginia,Gambia,9773,673ef5fd9fe8593a8a001234
679,-31.4601065,-162.198709,Brown Walks,9338,West Laurenmouth,Minnesota,Mongolia,71000,673ef5fdca9c267dad001234
680,61.6509055,-14.104655,Amber Trafficway,171,North Ryanhaven,Delaware,Sri Lanka,82532,673ef5fdfccb3cdc9a001234
681,75.349187,78.688531,Sherry Extensions,4283,West Kayla,South Carolina,Antarctica (the territory South of 60 deg S),47397,673ef5fd1595af6435001234
682,-51.9902585,-0.062426,Hughes Vista,910,Whiteheadbury,Iowa,Bermuda,38237,673ef5fd08d98638c6001234
683,89.919897,61.651989,Lee Well,78986,New Danielmouth,California,Gambia,85627,673ef5fd2468192842001234
684,33.732707,158.025696,Valencia Cape,9528,Port Jodichester,South Carolina,Palestinian Territory,78812,673ef5fd556f391937001234
685,-6.8157425,169.409488,Heather Landing,3155,Morganview,New Mexico,Iraq,95393,673ef5fd3328bdf9a4001234
686,16.3861095,-118.799032,Horton Path,2264,Coreyberg,Michigan,New Caledonia,79170,673ef5fd109a0ca3bc001234
687,-83.144584,-105.126105,Cody Villages,996,Sherylmouth,New Jersey,Paraguay,14265,673ef5fd7f5d04d189001234
688,12.174573,-166.715585,Michael Isle,44,Carrchester,Colorado,Montenegro,20801,673ef5fdf79921bbae001234
689,51.7453975,6.160431,Maria Viaduct,352,Richardbury,Georgia,Guinea-Bissau,27274,673ef5fd07a96b1f61001234
690,64.424741,63.10006,Lisa Extension,30506,Jordanview,Maryland,Japan,51000,673ef5fdc06d06da96001234
691,86.9152785,74.93796,Adam Track,2347,Greenland,North Dakota,San Marino,18176,673ef5fd10a5ab2db3001234
692,-20.5405045,-162.002681,David Ramp,632,New Jeffreyshire,Minnesota,Peru,74167,673ef5fde555ebe0ce001234
693,70.487351,145.211091,Mccormick Squares,8742,Stevenview,Idaho,Norfolk Island,30504,673ef5fd53e3a7161e001234
694,76.1204395,28.85614,Evans Unions,691,North Jerryton,Hawaii,Argentina,35052,673ef5fd5487315b12001234
695,-26.275646,81.213038,Rich Fall,62937,Whitefort,Tennessee,Yemen,50103,673ef5fde4bb4c5173001234
696,83.229817,88.732163,Rogers Way,96141,Smithhaven,Colorado,Germany,52691,673ef5fd0cb929eae7001234
697,78.500777,-150.706026,Pacheco Square,20082,Amandahaven,Louisiana,Togo,33289,673ef5fd8a0e1141fd001234
698,63.466433,-63.054527,Martinez Loaf,75430,Danielstad,Virginia,Denmark,50479,673ef5fd99bcfcd754001234
699,-1.8792345,-107.927716,Price Street,15024,Brendaborough,New Hampshire,Algeria,86551,673ef5fdafd4836712001234
700,9.3150205,119.762004,James Common,555,East Wendyland,Kentucky,Gabon,83853,673ef5fde5841df216001234
701,-20.5024975,-69.256458,Wells Knoll,1144,Port Whitney,New York,North Macedonia,96250,673ef5fdb4a528955b001234
702,-42.5364945,-103.124455,Howard Corner,4974,Bryanstad,Utah,Solomon Islands,52047,673ef5fdb1eec33c72001234
703,28.032512,68.128191,Alison Track,8512,Rodneystad,Washington,Cameroon,85115,673ef5fdd6c651ddcd001234
704,87.2463125,37.936696,Welch Lake,5621,Lake Christinabury,Vermont,Azerbaijan,14423,673ef5fdf64eac11f2001234
705,-86.8166925,112.461801,Troy Forges,514,Lake Katie,Wisconsin,Benin,62851,673ef5fd4a47d2983c001234
706,66.829923,-147.436542,Donald Curve,31,Amandafurt,New Hampshire,Libyan Arab Jamahiriya,70266,673ef5fd9c82c7143c001234
707,21.727372,136.458646,Nicole Tunnel,1494,Wilsonport,Rhode Island,Czech Republic,56156,673ef5fd500e75a036001234
708,80.8106465,-41.942353,Alexandria Mountain,62722,Hunterfort,Texas,Fiji,63165,673ef5fdae0eb3eed3001234
709,-85.783279,179.041116,Riggs Via,647,Rangelhaven,Kentucky,Cuba,5521,673ef5fd1ecfb46347001234
710,87.86502,-149.86937,Jamie Alley,3796,New Daniel,Colorado,Bulgaria,5137,673ef5fde70611883d001234
711,-38.2283885,-168.75046,Melissa Oval,1734,South David,Arizona,Morocco,51831,673ef5fd6081594975001234
712,49.396808,-48.05076,Sheila Key,12057,Patelhaven,Maryland,Tokelau,33776,673ef5fd19bc916108001234
713,80.137223,-123.492084,Simpson Hollow,46212,Brooksberg,Alaska,Kenya,30512,673ef5fd07c5807d0d001234
714,-19.4247455,-4.518079,Carroll Brooks,514,Ryanmouth,Pennsylvania,Sierra Leone,79421,673ef5fdd14220ee66001234
715,-65.3546245,-87.029077,Beard Street,9319,New Karafurt,Alaska,Albania,99351,673ef5fd8df707a948001234
716,-41.9608255,89.697656,Phillips Street,168,West Christinafort,Vermont,Ireland,52125,673ef5fde7f8a7fb0b001234
717,-85.2257955,37.146519,Thomas Shoal,6380,Lewisville,Florida,Hong Kong,53894,673ef5fd788d986905001234
718,82.3802535,-121.840394,Curtis Common,5571,North Jennifer,New Jersey,Saint Lucia,24703,673ef5fd50c3d76149001234
719,-68.050548,-32.342296,Diana Camp,80970,East Tiffany,Idaho,Morocco,22432,673ef5fd2afe4567e1001234
720,49.2206875,-112.089133,Jensen Mission,525,Michaelberg,New York,Belarus,81386,673ef5fd5f2c22cb4a001234
721,-86.8960975,22.897947,Taylor Burgs,4861,Penamouth,Georgia,Djibouti,82607,673ef5fdaba3b6fd5d001234
722,-42.9601645,-29.226424,Scott Port,2669,Port Angela,Massachusetts,Mayotte,61972,673ef5fdc8ed21db4f001234
723,1.197528,84.972412,Stone Fields,784,Perezstad,Virginia,Hong Kong,50505,673ef5fd08419be897001234
724,53.0018415,-9.569674,Derek Plains,55,Jordanburgh,Illinois,Honduras,31778,673ef5fd7f1171a78c001234
725,12.6663905,166.746044,Johns Radial,2394,Petersonmouth,Ohio,Cameroon,86908,673ef5fd82f2b308c3001234
726,-46.445087,26.963128,Paul Crest,642,Port Michael,Vermont,Argentina,3319,673ef5fd0d3180d672001234
727,-11.996788,-91.079379,Jessica Manors,8426,Heidichester,Pennsylvania,Brazil,60679,673ef5fdfb89705ae6001234
728,-7.340211,16.60604,Amy Lakes,252,Taylorshire,New Hampshire,China,28160,673ef5fdd4c2e4a329001234
729,54.3843835,147.259559,Mclaughlin Rapid,9539,Holmeston,Florida,Afghanistan,84888,673ef5fd5751ec3e9a001234
730,-78.735947,108.758796,Robin Freeway,4819,Brownington,Ohio,France,26429,673ef5fdd5cfead94f001234
731,-50.573914,-167.129783,Stephen Flats,71265,West Vanessamouth,Hawaii,Djibouti,82929,673ef5fd59c3301688001234
732,-4.541063,-169.020334,Donna Route,356,Bethside,South Dakota,Fiji,81523,673ef5fdba3866600c001234
733,-56.4647795,-127.842115,Kevin Rapids,442,Juliefurt,Michigan,Belarus,82472,673ef5fd6c29793a14001234
734,-39.688272,-11.331486,Payne Trafficway,233,Marybury,Nebraska,Portugal,91720,673ef5fde995f98d56001234
735,-53.0341755,177.012951,Edward Harbors,7682,South Robert,Oregon,Hungary,22207,673ef5fd6cd67d9b6f001234
736,-22.0987225,-65.098958,Peter Light,37168,East James,New Hampshire,Montserrat,38021,673ef5fd6bc24fc1ab001234
737,-72.7168325,152.91967,David Highway,4505,West Christianstad,Maryland,Paraguay,98123,673ef5fda5cdd4aa00001234
738,53.6617825,-16.341952,Richard Plaza,958,North Robertbury,Idaho,Congo,84557,673ef5fd217eedd1ba001234
739,24.82424,-134.688976,Anna Mission,3566,Port Ryanside,Nebraska,Korea,16223,673ef5fddf263d9962001234
740,-17.3738915,-32.700067,Mark Lake,569,Stevenbury,Mississippi,Nigeria,83466,673ef5fdedfbe1afcf001234
741,35.677453,75.683004,Robert Run,19531,East Sarahtown,Maine,Seychelles,60540,673ef5fd2e65f2f2fd001234
742,-76.263279,-50.834114,Johnson Union,565,Jessicachester,Arizona,Jamaica,86743,673ef5fde94550c93c001234
743,86.308761,58.732395,Hamilton Prairie,3734,Lake Manuel,West Virginia,British Virgin Islands,94056,673ef5fd5c572eca05001234
744,-11.1702745,155.403471,Collins Extension,977,Lake Jaclyn,Wisconsin,Chad,99018,673ef5fd0537fb40a6001234
745,-88.655539,-85.457121,James Corners,288,South Lauren,New Mexico,Palestinian Territory,7308,673ef5fd5f0f5e5f33001234
746,15.2624975,36.221002,Mckinney Walk,42177,East Valerieborough,South Dakota,Saint Martin,94988,673ef5fd185e65bc40001234
747,-23.310436,143.652814,Stephanie Park,8565,Nicoleborough,Colorado,Singapore,80549,673ef5fd8d317bdcf4001234
748,18.7764925,87.428032,Price Plaza,94767,Louisstad,Virginia,Guatemala,13821,673ef5fde49b8b4053001234
749,66.911878,82.904137,Elizabeth Crescent,5040,Georgeburgh,Maryland,Dominican Republic,85226,673ef5fdb056eb1587001234
