id,id_event1,id_location
15148,15148,1696
15149,15149,11151
15150,15150,13791
15151,15151,15563
15152,15152,14830
15153,15153,19906
15154,15154,575
15155,15155,19707
15156,15156,11360
15157,15157,2649
15158,15158,13979
15159,15159,18884
15160,15160,19867
15161,15161,5310
15162,15162,1714
15163,15163,13961
15164,15164,15936
15165,15165,4967
15166,15166,9052
15167,15167,8969
15168,15168,4794
15169,15169,12467
15170,15170,15269
15171,15171,16443
15172,15172,2200
15173,15173,11680
15174,15174,7561
15175,15175,14096
15176,15176,8977
15177,15177,12898
15178,15178,16231
15179,15179,4483
15180,15180,5322
15181,15181,7181
15182,15182,2549
15183,15183,4643
15184,15184,13848
15185,15185,7104
15186,15186,7590
15187,15187,12059
15188,15188,12640
15189,15189,10487
15190,15190,6874
15191,15191,17692
15192,15192,7778
15193,15193,17313
15194,15194,2065
15195,15195,1465
15196,15196,276
15197,15197,7187
15198,15198,3802
15199,15199,13797
15200,15200,11730
15201,15201,8822
15202,15202,12309
15203,15203,11931
15204,15204,6805
15205,15205,7347
15206,15206,17261
15207,15207,149
15208,15208,213
15209,15209,4398
15210,15210,1798
15211,15211,13540
15212,15212,11812
15213,15213,19269
15214,15214,8894
15215,15215,945
15216,15216,6061
15217,15217,9389
15218,15218,10282
15219,15219,10056
15220,15220,8759
15221,15221,9778
15222,15222,12089
15223,15223,19664
15224,15224,15664
15225,15225,8646
15226,15226,9838
15227,15227,9899
15228,15228,7806
15229,15229,12899
15230,15230,14858
15231,15231,1961
15232,15232,11010
15233,15233,5196
15234,15234,12242
15235,15235,16834
15236,15236,9970
15237,15237,15048
15238,15238,8873
15239,15239,9575
15240,15240,7791
15241,15241,9487
15242,15242,9179
15243,15243,7570
15244,15244,17940
15245,15245,2515
15246,15246,16790
15247,15247,15302
15248,15248,16364
15249,15249,832
15250,15250,2312
15251,15251,19341
15252,15252,18067
15253,15253,8113
15254,15254,19775
15255,15255,10627
15256,15256,9179
15257,15257,10086
15258,15258,1649
15259,15259,19269
15260,15260,234
15261,15261,18102
15262,15262,10364
15263,15263,13111
15264,15264,13073
15265,15265,11661
15266,15266,8096
15267,15267,5261
15268,15268,9173
15269,15269,9340
15270,15270,2402
15271,15271,1477
15272,15272,2098
15273,15273,11419
15274,15274,19486
15275,15275,7275
15276,15276,19188
15277,15277,10680
15278,15278,2847
15279,15279,816
15280,15280,6323
15281,15281,9111
15282,15282,7309
15283,15283,11287
15284,15284,1287
15285,15285,7677
15286,15286,8096
15287,15287,9700
15288,15288,10012
15289,15289,18250
15290,15290,19852
15291,15291,2935
15292,15292,9355
15293,15293,10684
15294,15294,2075
15295,15295,2796
15296,15296,15159
15297,15297,9386
15298,15298,10439
15299,15299,6864
15300,15300,8485
15301,15301,9538
15302,15302,12961
15303,15303,16254
15304,15304,1546
15305,15305,3960
15306,15306,3938
15307,15307,14713
15308,15308,12052
15309,15309,5988
15310,15310,14394
15311,15311,4351
15312,15312,4664
15313,15313,9499
15314,15314,5371
15315,15315,7868
15316,15316,6312
15317,15317,11326
15318,15318,7030
15319,15319,18060
15320,15320,18556
15321,15321,8387
15322,15322,3160
15323,15323,19793
15324,15324,17355
15325,15325,19436
15326,15326,3494
15327,15327,4986
15328,15328,2226
15329,15329,6181
15330,15330,13964
15331,15331,11354
15332,15332,5630
15333,15333,4910
15334,15334,909
15335,15335,13653
15336,15336,5891
15337,15337,9203
15338,15338,18687
15339,15339,16827
15340,15340,1085
15341,15341,16902
15342,15342,834
15343,15343,7188
15344,15344,15982
15345,15345,15115
15346,15346,12975
15347,15347,19962
15348,15348,2042
15349,15349,3770
15350,15350,7668
15351,15351,7654
15352,15352,4492
15353,15353,549
15354,15354,8348
15355,15355,6813
15356,15356,14083
15357,15357,7509
15358,15358,5401
15359,15359,9485
15360,15360,387
15361,15361,18079
15362,15362,2699
15363,15363,16810
15364,15364,3191
15365,15365,9260
15366,15366,19565
15367,15367,221
15368,15368,2443
15369,15369,7864
15370,15370,15654
15371,15371,2795
15372,15372,14555
15373,15373,5615
15374,15374,17136
15375,15375,17210
15376,15376,7046
15377,15377,17142
15378,15378,12110
15379,15379,17994
15380,15380,2303
15381,15381,18867
15382,15382,9391
15383,15383,1154
15384,15384,18807
15385,15385,6244
15386,15386,8958
15387,15387,3961
15388,15388,15021
15389,15389,15045
15390,15390,9824
15391,15391,1433
15392,15392,9628
15393,15393,17351
15394,15394,1928
15395,15395,6715
15396,15396,14361
15397,15397,9148
15398,15398,13765
15399,15399,8826
15400,15400,19315
15401,15401,10588
15402,15402,9169
15403,15403,16694
15404,15404,1995
15405,15405,8704
15406,15406,17448
15407,15407,7299
15408,15408,6879
15409,15409,6703
15410,15410,7450
15411,15411,19830
15412,15412,4949
15413,15413,5786
15414,15414,8972
15415,15415,6829
15416,15416,17633
15417,15417,11992
15418,15418,18266
15419,15419,16482
15420,15420,8951
15421,15421,11633
15422,15422,7321
15423,15423,10668
15424,15424,10665
15425,15425,12271
15426,15426,18336
15427,15427,17178
15428,15428,7346
15429,15429,694
15430,15430,18305
15431,15431,5455
15432,15432,19400
15433,15433,179
15434,15434,16676
15435,15435,17898
15436,15436,14797
15437,15437,16909
15438,15438,5574
15439,15439,16752
15440,15440,1470
15441,15441,7044
15442,15442,4226
15443,15443,15624
15444,15444,8377
15445,15445,19575
15446,15446,13808
15447,15447,19451
15448,15448,18154
15449,15449,5046
15450,15450,6334
15451,15451,4190
15452,15452,1201
15453,15453,9628
15454,15454,8214
15455,15455,14396
15456,15456,4075
15457,15457,17262
15458,15458,10238
15459,15459,11782
15460,15460,19960
15461,15461,2412
15462,15462,18472
15463,15463,16578
15464,15464,8013
15465,15465,3510
15466,15466,13419
15467,15467,3135
15468,15468,410
15469,15469,6721
15470,15470,15695
15471,15471,2317
15472,15472,3972
15473,15473,14797
15474,15474,3381
15475,15475,8098
15476,15476,14544
15477,15477,11794
15478,15478,230
15479,15479,16239
15480,15480,9791
15481,15481,5107
15482,15482,13051
15483,15483,7571
15484,15484,10908
15485,15485,1751
15486,15486,18738
15487,15487,6726
15488,15488,3757
15489,15489,9067
15490,15490,4197
15491,15491,4772
15492,15492,18655
15493,15493,2245
15494,15494,13917
15495,15495,12043
15496,15496,19208
15497,15497,17264
15498,15498,10116
15499,15499,19102
15500,15500,9001
15501,15501,8587
15502,15502,17011
15503,15503,6992
15504,15504,17323
15505,15505,6322
15506,15506,14120
15507,15507,15063
15508,15508,16399
15509,15509,18813
15510,15510,1034
15511,15511,15525
15512,15512,9679
15513,15513,19232
15514,15514,7736
15515,15515,1341
15516,15516,6101
15517,15517,9943
15518,15518,3102
15519,15519,4673
15520,15520,5596
15521,15521,19942
15522,15522,12810
15523,15523,18312
15524,15524,6694
15525,15525,5537
15526,15526,16022
15527,15527,3702
15528,15528,1852
15529,15529,1955
15530,15530,12473
15531,15531,6178
15532,15532,7002
15533,15533,4473
15534,15534,12063
15535,15535,14637
15536,15536,8724
15537,15537,10331
15538,15538,9474
15539,15539,791
15540,15540,5337
15541,15541,200
15542,15542,13000
15543,15543,14950
15544,15544,16777
15545,15545,1555
15546,15546,11790
15547,15547,19570
15548,15548,18735
15549,15549,16836
15550,15550,5253
15551,15551,1029
15552,15552,16523
15553,15553,13461
15554,15554,999
15555,15555,17953
15556,15556,11175
15557,15557,9947
15558,15558,13218
15559,15559,8247
15560,15560,12699
15561,15561,18917
15562,15562,790
15563,15563,18765
15564,15564,12768
15565,15565,11951
15566,15566,8415
15567,15567,10506
15568,15568,5138
15569,15569,10324
15570,15570,8748
15571,15571,11758
15572,15572,18331
15573,15573,4927
15574,15574,961
15575,15575,2719
15576,15576,18633
15577,15577,4290
15578,15578,284
15579,15579,10923
15580,15580,17786
15581,15581,16687
15582,15582,13775
15583,15583,13790
15584,15584,19960
15585,15585,7567
15586,15586,7221
15587,15587,18803
15588,15588,8232
15589,15589,11168
15590,15590,12559
15591,15591,18862
15592,15592,12971
15593,15593,19664
15594,15594,1396
15595,15595,9918
15596,15596,10528
15597,15597,17122
15598,15598,5258
15599,15599,6987
15600,15600,19782
15601,15601,17613
15602,15602,18032
15603,15603,2160
15604,15604,12355
15605,15605,18196
15606,15606,6708
15607,15607,10321
15608,15608,1803
15609,15609,6610
15610,15610,18204
15611,15611,5779
15612,15612,7505
15613,15613,12376
15614,15614,14732
15615,15615,17036
15616,15616,14099
15617,15617,8249
15618,15618,15387
15619,15619,13162
15620,15620,13345
15621,15621,14117
15622,15622,14575
15623,15623,13036
15624,15624,1178
15625,15625,8712
15626,15626,4013
15627,15627,9408
15628,15628,10521
15629,15629,18429
15630,15630,17300
15631,15631,2192
15632,15632,5325
15633,15633,6468
15634,15634,12456
15635,15635,16607
15636,15636,10450
15637,15637,13169
15638,15638,16147
15639,15639,9771
15640,15640,2335
15641,15641,3741
15642,15642,3288
15643,15643,10445
15644,15644,4317
15645,15645,1324
15646,15646,13992
15647,15647,6423
15648,15648,15602
15649,15649,19928
15650,15650,9417
15651,15651,7560
15652,15652,8575
15653,15653,15550
15654,15654,2835
15655,15655,1130
15656,15656,14877
15657,15657,6413
15658,15658,18291
15659,15659,6589
15660,15660,10084
15661,15661,16704
15662,15662,16544
15663,15663,6238
15664,15664,2480
15665,15665,4080
15666,15666,9404
15667,15667,3108
15668,15668,11464
15669,15669,2355
15670,15670,9218
15671,15671,486
15672,15672,18262
15673,15673,10603
15674,15674,19514
15675,15675,4707
15676,15676,2884
15677,15677,3214
15678,15678,6029
15679,15679,9393
15680,15680,6759
15681,15681,14940
15682,15682,15270
15683,15683,14
15684,15684,10730
15685,15685,14195
15686,15686,8541
15687,15687,2816
15688,15688,18022
15689,15689,8782
15690,15690,16461
15691,15691,10788
15692,15692,16711
15693,15693,18278
15694,15694,14131
15695,15695,3583
15696,15696,5769
15697,15697,7941
15698,15698,15545
15699,15699,12159
15700,15700,8054
15701,15701,19091
15702,15702,8853
15703,15703,19962
15704,15704,15180
15705,15705,4935
15706,15706,10053
15707,15707,12422
15708,15708,8786
15709,15709,13580
15710,15710,16799
15711,15711,19484
15712,15712,12681
15713,15713,15642
15714,15714,8020
15715,15715,1840
15716,15716,12407
15717,15717,10290
15718,15718,4359
15719,15719,18482
15720,15720,11100
15721,15721,18262
15722,15722,16017
15723,15723,18560
15724,15724,7526
15725,15725,13639
15726,15726,12039
15727,15727,17305
15728,15728,11063
15729,15729,7751
15730,15730,6791
15731,15731,4497
15732,15732,10023
15733,15733,3276
15734,15734,8490
15735,15735,11746
15736,15736,15936
15737,15737,392
15738,15738,18732
15739,15739,18857
15740,15740,18767
15741,15741,2812
15742,15742,17416
15743,15743,2382
15744,15744,12395
15745,15745,16901
15746,15746,18985
15747,15747,15940
15748,15748,5065
15749,15749,9305
15750,15750,616
15751,15751,2910
15752,15752,13230
15753,15753,5913
15754,15754,15076
15755,15755,3727
15756,15756,14579
15757,15757,18613
15758,15758,625
15759,15759,1546
15760,15760,7810
15761,15761,14508
15762,15762,2935
15763,15763,18639
15764,15764,17917
15765,15765,1114
15766,15766,15962
15767,15767,13689
15768,15768,13930
15769,15769,2119
15770,15770,5175
15771,15771,807
15772,15772,19626
15773,15773,18240
15774,15774,10636
15775,15775,17716
15776,15776,6285
15777,15777,7374
15778,15778,12318
15779,15779,8696
15780,15780,10111
15781,15781,14457
15782,15782,11374
15783,15783,15189
15784,15784,8148
15785,15785,10779
15786,15786,14278
15787,15787,8143
15788,15788,664
15789,15789,13037
15790,15790,17020
15791,15791,10003
15792,15792,804
15793,15793,8325
15794,15794,16672
15795,15795,11243
15796,15796,16162
15797,15797,761
15798,15798,11570
15799,15799,9981
15800,15800,6001
15801,15801,12505
15802,15802,14772
15803,15803,16846
15804,15804,11272
15805,15805,2148
15806,15806,5116
15807,15807,5768
15808,15808,1051
15809,15809,12239
15810,15810,16689
15811,15811,9562
15812,15812,13277
15813,15813,16607
15814,15814,11120
15815,15815,10721
15816,15816,1050
15817,15817,19931
15818,15818,11223
15819,15819,3395
15820,15820,7236
15821,15821,178
15822,15822,19943
15823,15823,2494
15824,15824,17243
15825,15825,9154
15826,15826,18575
15827,15827,8204
15828,15828,3991
15829,15829,11950
15830,15830,1860
15831,15831,3905
15832,15832,17529
15833,15833,5936
15834,15834,13530
15835,15835,6901
15836,15836,3103
15837,15837,766
15838,15838,6869
15839,15839,15535
15840,15840,9780
15841,15841,17818
15842,15842,8315
15843,15843,4869
15844,15844,7225
15845,15845,14730
15846,15846,8889
15847,15847,13197
15848,15848,13552
15849,15849,253
15850,15850,2088
15851,15851,2699
15852,15852,19025
15853,15853,9409
15854,15854,13775
15855,15855,13092
15856,15856,15055
15857,15857,15350
15858,15858,16259
15859,15859,15246
15860,15860,7007
15861,15861,5758
15862,15862,12597
15863,15863,15206
15864,15864,1190
15865,15865,11106
15866,15866,3186
15867,15867,294
15868,15868,19620
15869,15869,17413
15870,15870,13257
15871,15871,17971
15872,15872,3155
15873,15873,3091
15874,15874,2084
15875,15875,9395
15876,15876,7238
15877,15877,4099
15878,15878,17707
15879,15879,1779
15880,15880,232
15881,15881,471
15882,15882,8588
15883,15883,15328
15884,15884,11633
15885,15885,6913
15886,15886,9968
15887,15887,18862
15888,15888,172
15889,15889,16701
15890,15890,3409
15891,15891,1972
15892,15892,1931
15893,15893,5031
15894,15894,11969
15895,15895,11197
15896,15896,7013
15897,15897,8832
15898,15898,3766
15899,15899,2805
15900,15900,1862
15901,15901,12670
15902,15902,7495
15903,15903,4450
15904,15904,4164
15905,15905,12602
15906,15906,12360
15907,15907,17541
15908,15908,18196
15909,15909,2122
15910,15910,16141
15911,15911,4423
15912,15912,7542
15913,15913,2271
15914,15914,16461
15915,15915,4021
15916,15916,16340
15917,15917,9366
15918,15918,10588
15919,15919,2957
15920,15920,148
15921,15921,8330
15922,15922,12643
15923,15923,590
15924,15924,2054
15925,15925,18725
15926,15926,11744
15927,15927,2178
15928,15928,8806
15929,15929,4272
15930,15930,12255
15931,15931,15244
15932,15932,9257
15933,15933,17556
15934,15934,13280
15935,15935,14090
15936,15936,10446
15937,15937,4306
15938,15938,14940
15939,15939,3000
15940,15940,16778
15941,15941,15134
15942,15942,8679
15943,15943,2482
15944,15944,15029
15945,15945,4116
15946,15946,2535
15947,15947,10686
15948,15948,5097
15949,15949,11917
15950,15950,16475
15951,15951,12677
15952,15952,10486
15953,15953,3572
15954,15954,3194
15955,15955,18316
15956,15956,13632
15957,15957,419
15958,15958,19902
15959,15959,7442
15960,15960,15582
15961,15961,3152
15962,15962,12292
15963,15963,4636
15964,15964,6917
15965,15965,9626
15966,15966,15122
15967,15967,13035
15968,15968,4881
15969,15969,7377
15970,15970,298
15971,15971,14881
15972,15972,19402
15973,15973,1966
15974,15974,7144
15975,15975,12309
15976,15976,8871
15977,15977,5023
15978,15978,8111
15979,15979,11862
15980,15980,13215
15981,15981,15112
15982,15982,13844
15983,15983,5866
15984,15984,11325
15985,15985,5953
15986,15986,429
15987,15987,13420
15988,15988,15
15989,15989,11070
15990,15990,2433
15991,15991,7172
15992,15992,5546
15993,15993,10964
15994,15994,7937
15995,15995,10586
15996,15996,9705
15997,15997,6253
15998,15998,14947
15999,15999,18868
16000,16000,14722
16001,16001,6482
16002,16002,9401
16003,16003,3443
16004,16004,12640
16005,16005,10519
16006,16006,2462
16007,16007,19262
16008,16008,19920
16009,16009,5556
16010,16010,5055
16011,16011,12554
16012,16012,15735
16013,16013,17896
16014,16014,11616
16015,16015,11314
16016,16016,16545
16017,16017,9693
16018,16018,4753
16019,16019,4992
16020,16020,17049
16021,16021,11364
16022,16022,16225
16023,16023,5773
16024,16024,17470
16025,16025,4999
16026,16026,14341
16027,16027,4177
16028,16028,1120
16029,16029,2405
16030,16030,14035
16031,16031,5086
16032,16032,19582
16033,16033,3082
16034,16034,14920
16035,16035,7216
16036,16036,17126
16037,16037,2569
16038,16038,13455
16039,16039,13207
16040,16040,19249
16041,16041,18165
16042,16042,10249
16043,16043,16262
16044,16044,15522
16045,16045,433
16046,16046,7527
16047,16047,3744
16048,16048,5094
16049,16049,19883
16050,16050,11291
16051,16051,13654
16052,16052,13628
16053,16053,1604
16054,16054,8006
16055,16055,10700
16056,16056,9489
16057,16057,7526
16058,16058,19280
16059,16059,18513
16060,16060,3075
16061,16061,6630
16062,16062,3192
16063,16063,17125
16064,16064,7035
16065,16065,15064
16066,16066,11447
16067,16067,12007
16068,16068,13699
16069,16069,2571
16070,16070,7127
16071,16071,14859
16072,16072,11784
16073,16073,15874
16074,16074,13502
16075,16075,11064
16076,16076,6591
16077,16077,2995
16078,16078,14578
16079,16079,13039
16080,16080,18794
16081,16081,8814
16082,16082,2481
16083,16083,9036
16084,16084,11315
16085,16085,17752
16086,16086,10781
16087,16087,7822
16088,16088,11288
16089,16089,292
16090,16090,9839
16091,16091,9721
16092,16092,16105
16093,16093,13277
16094,16094,5858
16095,16095,12870
16096,16096,12751
16097,16097,9020
16098,16098,1852
16099,16099,1272
16100,16100,18984
16101,16101,17523
16102,16102,9512
16103,16103,7914
16104,16104,14307
16105,16105,19030
16106,16106,11964
16107,16107,549
16108,16108,8588
16109,16109,15144
16110,16110,16264
16111,16111,1734
16112,16112,8322
16113,16113,4194
16114,16114,12710
16115,16115,13644
16116,16116,8576
16117,16117,9835
16118,16118,14591
16119,16119,5067
16120,16120,15881
16121,16121,8614
16122,16122,15793
16123,16123,1201
16124,16124,14785
16125,16125,16791
16126,16126,4396
16127,16127,3309
16128,16128,18108
16129,16129,5864
16130,16130,8549
16131,16131,3790
16132,16132,19752
16133,16133,11679
16134,16134,8340
16135,16135,17923
16136,16136,12422
16137,16137,3908
16138,16138,13654
16139,16139,14157
16140,16140,15259
16141,16141,1745
16142,16142,10943
16143,16143,19097
16144,16144,18005
16145,16145,630
16146,16146,14932
16147,16147,2664
16148,16148,13281
16149,16149,65
16150,16150,18272
16151,16151,730
16152,16152,7359
16153,16153,15518
16154,16154,14981
16155,16155,13750
16156,16156,14054
16157,16157,10622
16158,16158,1972
16159,16159,11243
16160,16160,18998
16161,16161,1258
16162,16162,3338
16163,16163,10140
16164,16164,15111
16165,16165,13144
16166,16166,2743
16167,16167,15106
16168,16168,4796
16169,16169,15967
16170,16170,8155
16171,16171,6441
16172,16172,8896
16173,16173,6766
16174,16174,16452
16175,16175,1828
16176,16176,2725
16177,16177,12794
16178,16178,6271
16179,16179,2292
16180,16180,5835
16181,16181,3317
16182,16182,12139
16183,16183,13459
16184,16184,8425
16185,16185,13372
16186,16186,8050
16187,16187,17205
16188,16188,2706
16189,16189,14385
16190,16190,7215
16191,16191,777
16192,16192,6808
16193,16193,5380
16194,16194,10742
16195,16195,12893
16196,16196,1238
16197,16197,14492
16198,16198,11635
16199,16199,6525
16200,16200,4227
16201,16201,10157
16202,16202,8940
16203,16203,9679
16204,16204,8291
16205,16205,576
16206,16206,11730
16207,16207,1162
16208,16208,4798
16209,16209,4068
16210,16210,8948
16211,16211,12140
16212,16212,12755
16213,16213,10536
16214,16214,13060
16215,16215,9395
16216,16216,10763
16217,16217,6876
16218,16218,12457
16219,16219,7388
16220,16220,7616
16221,16221,6894
16222,16222,13341
16223,16223,1536
16224,16224,13699
16225,16225,14764
16226,16226,16270
16227,16227,6341
16228,16228,19146
16229,16229,3722
16230,16230,10341
16231,16231,4035
16232,16232,16741
16233,16233,11741
16234,16234,9985
16235,16235,6317
16236,16236,19769
16237,16237,8180
16238,16238,19921
16239,16239,3741
16240,16240,3610
16241,16241,10128
16242,16242,17606
16243,16243,62
16244,16244,17871
16245,16245,11630
16246,16246,16431
16247,16247,6463
16248,16248,4745
16249,16249,3051
16250,16250,5802
16251,16251,4911
16252,16252,10731
16253,16253,11393
16254,16254,8496
16255,16255,7513
16256,16256,18970
16257,16257,19776
16258,16258,4455
16259,16259,15103
16260,16260,18912
16261,16261,6595
16262,16262,1875
16263,16263,8708
16264,16264,11895
16265,16265,4638
16266,16266,10602
16267,16267,1833
16268,16268,4113
16269,16269,10948
16270,16270,11215
16271,16271,2263
16272,16272,6187
16273,16273,18163
16274,16274,15827
16275,16275,16411
16276,16276,12000
16277,16277,1152
16278,16278,5320
16279,16279,6672
16280,16280,13931
16281,16281,1003
16282,16282,12624
16283,16283,6961
16284,16284,17648
16285,16285,52
16286,16286,10033
16287,16287,4586
16288,16288,1906
16289,16289,18187
16290,16290,2111
16291,16291,17591
16292,16292,6119
16293,16293,15654
16294,16294,16264
16295,16295,6493
16296,16296,19251
16297,16297,18579
16298,16298,17159
16299,16299,42
16300,16300,9757
16301,16301,6591
16302,16302,5963
16303,16303,12994
16304,16304,13889
16305,16305,16314
16306,16306,3098
16307,16307,3239
16308,16308,6125
16309,16309,5263
16310,16310,404
16311,16311,18957
16312,16312,11267
16313,16313,18103
16314,16314,3527
16315,16315,2298
16316,16316,12223
16317,16317,11919
16318,16318,12263
16319,16319,14370
16320,16320,5609
16321,16321,18566
16322,16322,14605
16323,16323,10303
16324,16324,522
16325,16325,2748
16326,16326,5463
16327,16327,15444
16328,16328,6789
16329,16329,8889
16330,16330,10960
16331,16331,9224
16332,16332,16607
16333,16333,3348
16334,16334,11733
16335,16335,5195
16336,16336,11870
16337,16337,10659
16338,16338,1811
16339,16339,8852
16340,16340,6737
16341,16341,7558
16342,16342,4756
16343,16343,18005
16344,16344,12113
16345,16345,1775
16346,16346,6589
16347,16347,66
16348,16348,268
16349,16349,15573
16350,16350,8994
16351,16351,18699
16352,16352,16282
16353,16353,1553
16354,16354,2375
16355,16355,17671
16356,16356,9237
16357,16357,925
16358,16358,11349
16359,16359,4353
16360,16360,1115
16361,16361,3275
16362,16362,13520
16363,16363,16023
16364,16364,3033
16365,16365,710
16366,16366,9533
16367,16367,781
16368,16368,1785
16369,16369,5986
16370,16370,12686
16371,16371,12362
16372,16372,13462
16373,16373,1190
16374,16374,14695
16375,16375,254
16376,16376,15661
16377,16377,4662
16378,16378,7552
16379,16379,7280
16380,16380,7449
16381,16381,6508
16382,16382,8515
16383,16383,18569
16384,16384,9219
16385,16385,17175
16386,16386,2242
16387,16387,5927
16388,16388,14182
16389,16389,10246
16390,16390,11992
16391,16391,9401
16392,16392,4833
16393,16393,1627
16394,16394,6564
16395,16395,11761
16396,16396,16732
16397,16397,19977
16398,16398,15022
16399,16399,17080
16400,16400,9318
16401,16401,17204
16402,16402,16547
16403,16403,14436
16404,16404,14131
16405,16405,14542
16406,16406,2858
16407,16407,2752
16408,16408,348
16409,16409,10581
16410,16410,12011
16411,16411,16574
16412,16412,12224
16413,16413,17552
16414,16414,9580
16415,16415,17955
16416,16416,849
16417,16417,9793
16418,16418,19961
16419,16419,3052
16420,16420,9209
16421,16421,10386
16422,16422,7458
16423,16423,16117
16424,16424,9275
16425,16425,3104
16426,16426,5700
16427,16427,10958
16428,16428,7750
16429,16429,18128
16430,16430,13056
16431,16431,16515
16432,16432,6128
16433,16433,12644
16434,16434,11833
16435,16435,4488
16436,16436,16365
16437,16437,11323
16438,16438,15474
16439,16439,1524
16440,16440,17634
16441,16441,19104
16442,16442,2641
16443,16443,5449
16444,16444,14144
16445,16445,17755
16446,16446,11230
16447,16447,358
16448,16448,2883
16449,16449,15573
16450,16450,9640
16451,16451,17134
16452,16452,13043
16453,16453,12923
16454,16454,5011
16455,16455,8515
16456,16456,6039
16457,16457,2104
16458,16458,3565
16459,16459,10854
16460,16460,906
16461,16461,19261
16462,16462,8395
16463,16463,8594
16464,16464,1367
16465,16465,17267
16466,16466,13182
16467,16467,758
16468,16468,4484
16469,16469,15519
16470,16470,12488
16471,16471,6804
16472,16472,3697
16473,16473,5410
16474,16474,6068
16475,16475,3031
16476,16476,17335
16477,16477,18798
16478,16478,17437
16479,16479,12784
16480,16480,16957
16481,16481,8342
16482,16482,11984
16483,16483,10246
16484,16484,2996
16485,16485,773
16486,16486,4157
16487,16487,4606
16488,16488,7019
16489,16489,6928
16490,16490,10732
16491,16491,6373
16492,16492,2904
16493,16493,5241
16494,16494,14578
16495,16495,583
16496,16496,667
16497,16497,15406
16498,16498,15218
16499,16499,18036
16500,16500,9330
16501,16501,6901
16502,16502,5134
16503,16503,1931
16504,16504,33
16505,16505,10713
16506,16506,16764
16507,16507,1566
16508,16508,13824
16509,16509,17851
16510,16510,16293
16511,16511,5555
16512,16512,596
16513,16513,18120
16514,16514,19322
16515,16515,16709
16516,16516,13485
16517,16517,14077
16518,16518,142
16519,16519,6262
16520,16520,12924
16521,16521,19159
16522,16522,9496
16523,16523,2056
16524,16524,9843
16525,16525,19805
16526,16526,10887
16527,16527,12220
16528,16528,8485
16529,16529,1396
16530,16530,8963
16531,16531,14596
16532,16532,12682
16533,16533,2183
16534,16534,15262
16535,16535,18918
16536,16536,7504
16537,16537,1678
16538,16538,10275
16539,16539,8512
16540,16540,18320
16541,16541,3330
16542,16542,16323
16543,16543,12959
16544,16544,3525
16545,16545,7034
16546,16546,19347
16547,16547,14069
16548,16548,7928
16549,16549,4332
16550,16550,2278
16551,16551,519
16552,16552,16629
16553,16553,7491
16554,16554,2599
16555,16555,15276
16556,16556,9298
16557,16557,19777
16558,16558,18722
16559,16559,19442
16560,16560,4355
16561,16561,3599
16562,16562,2436
16563,16563,14362
16564,16564,15199
16565,16565,259
16566,16566,11668
16567,16567,13437
16568,16568,6989
16569,16569,15919
16570,16570,13706
16571,16571,13033
16572,16572,19125
16573,16573,11919
16574,16574,5374
16575,16575,5211
16576,16576,141
16577,16577,5069
16578,16578,7363
16579,16579,17535
16580,16580,14723
16581,16581,14260
16582,16582,3808
16583,16583,18140
16584,16584,3058
16585,16585,13801
16586,16586,1314
16587,16587,15769
16588,16588,3726
16589,16589,11893
16590,16590,1466
16591,16591,10074
16592,16592,3651
16593,16593,18484
16594,16594,8237
16595,16595,926
16596,16596,17707
16597,16597,7700
16598,16598,19377
16599,16599,2966
16600,16600,10812
16601,16601,19873
16602,16602,9986
16603,16603,4873
16604,16604,16039
16605,16605,2453
16606,16606,6897
16607,16607,3243
16608,16608,465
16609,16609,11220
16610,16610,14457
16611,16611,3415
16612,16612,789
16613,16613,10706
16614,16614,3240
16615,16615,6971
16616,16616,15340
16617,16617,9293
16618,16618,2519
16619,16619,16244
16620,16620,17211
16621,16621,7818
16622,16622,2424
16623,16623,7715
16624,16624,2470
16625,16625,16805
16626,16626,8871
16627,16627,9891
16628,16628,16116
16629,16629,4112
16630,16630,18145
16631,16631,9883
16632,16632,2818
16633,16633,10409
16634,16634,14355
16635,16635,1170
16636,16636,3123
16637,16637,3757
16638,16638,818
16639,16639,6644
16640,16640,9794
16641,16641,15995
16642,16642,9153
16643,16643,6220
16644,16644,10342
16645,16645,3643
16646,16646,4750
16647,16647,15455
16648,16648,18310
16649,16649,6258
16650,16650,7184
16651,16651,13302
16652,16652,17571
16653,16653,14479
16654,16654,2506
16655,16655,17461
16656,16656,6550
16657,16657,12492
16658,16658,16521
16659,16659,17505
16660,16660,13705
16661,16661,8242
16662,16662,11328
16663,16663,13453
16664,16664,5824
16665,16665,8084
16666,16666,18134
16667,16667,11684
16668,16668,10512
16669,16669,16914
16670,16670,17728
16671,16671,3902
16672,16672,3903
16673,16673,17120
16674,16674,12234
16675,16675,13844
16676,16676,7169
16677,16677,9633
16678,16678,14992
16679,16679,9308
16680,16680,14435
16681,16681,14778
16682,16682,10734
16683,16683,11462
16684,16684,16207
16685,16685,2285
16686,16686,10200
16687,16687,14885
16688,16688,4162
16689,16689,2535
16690,16690,7891
16691,16691,2895
16692,16692,692
16693,16693,11479
16694,16694,13198
16695,16695,11523
16696,16696,13497
16697,16697,16549
16698,16698,18707
16699,16699,17322
16700,16700,3742
16701,16701,12041
16702,16702,15182
16703,16703,13533
16704,16704,7714
16705,16705,16244
16706,16706,3461
16707,16707,19041
16708,16708,13342
16709,16709,4637
16710,16710,12829
