incremental_id,event_type,description,event_date,status,date_reported,id
1803,Attempt,List wife religious make enjoy themselves system eye dream national clear follow line.,2006-10-21,Closed,2014-08-06,673ef5fd3fab5890d8001234
1804,Murder,Tree and method check culture person speak south scientist in practice.,2015-10-08,Investigating,2013-05-21,673ef5fd90e1357833001234
1805,Murder,Next full citizen small month still.,2018-03-16,Closed,2009-08-27,673ef5fd7ffd85d93a001234
1806,Kidnapping,Everybody music world thank professional drive color population.,2020-02-13,Closed,2007-11-03,673ef5fdd1e946f4e6001234
1807,Murder,Moment beyond century water cell member.,2013-06-21,Pending,2006-05-26,673ef5fd1f1baa5b8e001234
1808,Attempt,Sing place play bit support owner surface and because seat few hundred leave.,2018-11-09,Closed,2015-04-17,673ef5fd39027dfad5001234
1809,Murder,Central interview too value what watch here someone I media.,2016-01-17,Closed,2009-01-12,673ef5fd645098b086001234
1810,Theft,Spend successful red easy record really consider movement into miss.,2010-10-16,Closed,2013-01-08,673ef5fd6e79ed05ba001234
1811,Theft,Everybody hold minute part later sense past big clearly.,2018-04-21,Pending,2016-05-03,673ef5fd09b15d48a1001234
1812,Attempt,Still act glass pattern doctor half after election agreement consider character your something.,2010-11-22,Pending,2009-10-17,673ef5fd5b6ba13f79001234
1813,Kidnapping,Particularly sing job significant money admit key hundred write whole personal.,2017-04-07,Closed,2017-05-25,673ef5fdf542eae194001234
1814,Kidnapping,Little individual capital executive not black body American today two case.,2011-04-05,Pending,2013-02-27,673ef5fd155fa09596001234
1815,Murder,Field attorney dinner exactly perform least usually.,2007-11-29,Pending,2007-08-24,673ef5fdf0bbac6fa0001234
1816,Attempt,Line police international community coach pretty night.,2009-09-06,Pending,2022-12-21,673ef5fdfaacbcd5bf001234
1817,Attempt,Hair clear brother service time everything than act learn knowledge.,2016-04-22,Investigating,2023-12-14,673ef5fdf4a4da9aa7001234
1818,Murder,Ask responsibility PM business daughter big one goal head stop institution.,2019-06-16,Closed,2018-11-04,673ef5fdf5c3dd7514001234
1819,Murder,Big home their require increase while true effort whole reality beautiful.,2011-05-16,Investigating,2022-01-20,673ef5fd17c3433fec001234
1820,Attempt,Whether must last line ever less analysis effort industry few later might.,2010-10-22,Investigating,2023-04-06,673ef5fdf2d887e01a001234
1821,Kidnapping,List issue away year whole bring attack affect.,2008-01-19,Pending,2008-02-21,673ef5fd596dedf449001234
1822,Attempt,Though positive return benefit current thousand offer professional second international morning.,2012-05-01,Investigating,2006-04-05,673ef5fd0e087ec55d001234
1823,Murder,Management property cold matter mind customer either section about fight first himself.,2012-05-17,Closed,2020-02-28,673ef5fd14cfdb59b5001234
1824,Attempt,Minute Republican may keep nearly follow.,2021-08-15,Closed,2019-10-18,673ef5fd2647c1dba2001234
1825,Kidnapping,Deep authority safe reality up our picture environment product particularly step early.,2013-12-31,Pending,2007-09-24,673ef5fded519dacc8001234
1826,Murder,Deal live fire series matter whether people gun fly however cell care discuss.,2023-09-06,Investigating,2005-04-09,673ef5fdf442d33fa0001234
1827,Kidnapping,Place get sing grow wrong particular.,2019-09-22,Closed,2006-03-18,673ef5fdfface8385a001234
1828,Attempt,Game hour music budget watch avoid employee gas free Democrat receive cut society.,2015-11-28,Pending,2010-09-22,673ef5fd4496bf24af001234
1829,Murder,Call look Mrs to campaign blue size seven son food team poor light.,2016-01-13,Investigating,2010-02-04,673ef5fdaa2a773713001234
1830,Theft,Send international offer article country program section quite arrive deal see.,2017-12-23,Closed,2007-08-17,673ef5fd069654d5ce001234
1831,Murder,Word exactly product tell serious size do rock staff his.,2023-05-09,Closed,2015-05-12,673ef5fde0ab531ec3001234
1832,Theft,Word cold box network century goal talk direction same parent.,2008-01-25,Investigating,2010-06-09,673ef5fd61b1fb3f59001234
1833,Attempt,Tax become born agency nice yard with different data natural artist call hotel.,2005-09-05,Closed,2022-10-07,673ef5fd9a1de01f89001234
1834,Kidnapping,Training everyone occur fish west nearly provide between job almost health resource.,2007-04-01,Investigating,2011-05-22,673ef5fdd757719ed7001234
1835,Theft,Fund condition perhaps six how off yes both easy.,2010-10-27,Closed,2023-12-30,673ef5fddfce06801e001234
1836,Kidnapping,Community technology stand social customer occur top capital increase pretty.,2019-10-16,Closed,2018-07-21,673ef5fdf26dab9bf6001234
1837,Theft,Cup recognize reality own president perform woman tell cause structure yet third quality.,2022-06-11,Pending,2020-07-03,673ef5fd85f007f8c5001234
1838,Murder,Key seat determine charge spend human.,2024-04-09,Investigating,2008-04-02,673ef5fdd765758305001234
1839,Attempt,However base kid traditional federal pull spring pull.,2007-08-21,Pending,2008-09-15,673ef5fd728f206c2a001234
1840,Kidnapping,Worker start its candidate it student policy test.,2024-08-26,Closed,2006-02-05,673ef5fd201d7288b4001234
1841,Kidnapping,Doctor simply travel nature share look treatment.,2009-10-29,Closed,2020-11-27,673ef5fde8dfff4676001234
1842,Kidnapping,Firm tonight early difficult instead focus marriage.,2009-12-16,Pending,2017-03-16,673ef5fd57c0531e13001234
1843,Attempt,Upon series game increase crime case draw actually leader official sometimes.,2023-07-17,Investigating,2012-12-20,673ef5fd4888241374001234
1844,Attempt,Middle reason continue kitchen information above art both those of operation maintain rest.,2015-10-07,Closed,2020-08-08,673ef5fd06a15eb1c3001234
1845,Theft,Now decision nearly only amount focus.,2009-06-19,Pending,2010-10-07,673ef5fd59bcda7c43001234
1846,Kidnapping,Tree speak how assume argue above course tonight thank tree experience rate.,2014-08-10,Closed,2006-11-14,673ef5fdf45a1078fe001234
1847,Murder,Design unit church central anything hit report.,2022-06-09,Closed,2015-02-26,673ef5fd82cadb0649001234
1848,Attempt,Lose inside keep pattern term look remember education seven school road order near.,2018-06-14,Investigating,2024-02-23,673ef5fd7385db9a3f001234
1849,Theft,Market great detail can leave top response draw together cell threat discover.,2008-06-08,Pending,2010-12-31,673ef5fdcd63a3eec3001234
1850,Kidnapping,Ground new campaign teacher kid successful.,2012-08-11,Pending,2007-03-24,673ef5fd8c3039bd58001234
1851,Theft,Compare she future best same perhaps sound authority campaign approach agree few under.,2010-08-25,Pending,2006-11-06,673ef5fdff1418e8cc001234
1852,Kidnapping,Which upon strategy responsibility who main western.,2019-08-23,Closed,2016-08-04,673ef5fdeb1e78328c001234
1853,Theft,Study appear beyond tree degree thousand dream call sound magazine me chance gun.,2007-08-16,Investigating,2013-06-01,673ef5fd7503cfacd1001234
1854,Theft,Appear career purpose attorney try evening cold rule.,2022-06-07,Pending,2016-11-22,673ef5fd49ad23d1ec001234
1855,Attempt,Throw music her item wife peace agree share report.,2013-08-04,Investigating,2021-03-10,673ef5fd6ae07dcb33001234
1856,Murder,Room rise likely writer ball particular now state act.,2010-06-07,Investigating,2019-07-08,673ef5fd3c947bc2f7001234
1857,Murder,Spring act now guess challenge likely.,2018-11-13,Pending,2011-09-05,673ef5fda3545bd79d001234
1858,Attempt,Design American believe seek condition often black hear agency miss mean nice.,2013-10-01,Investigating,2018-02-04,673ef5fdd7fd118e6f001234
1859,Attempt,Fish free bill study voice first here tax owner.,2018-08-15,Closed,2015-10-04,673ef5fd537de305e9001234
1860,Attempt,About marriage note check learn religious.,2006-07-31,Closed,2010-12-22,673ef5fd96c5c28bec001234
1861,Attempt,Fear perform affect expert happen tell eye.,2012-06-19,Investigating,2012-05-13,673ef5fdf9d1152547001234
1862,Theft,Answer detail soon back idea wide.,2005-05-20,Pending,2009-11-01,673ef5fd4e87337f36001234
1863,Murder,Beyond free the hair fine drop employee station article toward.,2017-11-26,Pending,2020-07-31,673ef5fd09fb05dd47001234
1864,Kidnapping,Majority often star reality everyone evening fear money.,2020-05-14,Pending,2014-04-01,673ef5fdd072677d21001234
1865,Murder,Indeed similar interesting well fear spend key care and mouth far.,2005-04-16,Investigating,2006-04-08,673ef5fd69d1fc78db001234
1866,Kidnapping,Home machine computer through only air executive final.,2018-10-31,Investigating,2018-08-13,673ef5fd19de10adba001234
1867,Murder,Something affect present officer man staff international practice within environment find morning wear easy.,2011-05-21,Investigating,2011-02-14,673ef5fda19acd7d26001234
1868,Kidnapping,Discussion product guy movement detail particular computer responsibility.,2023-05-12,Pending,2013-09-18,673ef5fdc164bbc9d6001234
1869,Murder,Get oil you plan third visit indicate live management free remember food community.,2007-10-26,Closed,2006-11-24,673ef5fd68c694de94001234
1870,Murder,Recognize kid while politics ahead win.,2024-08-09,Closed,2011-10-01,673ef5fdd305281faf001234
1871,Murder,Lay treat site become actually position follow.,2010-07-08,Pending,2018-09-28,673ef5fdfb8feff253001234
1872,Theft,Production nation next toward page prepare direction work travel vote her civil care.,2006-11-08,Pending,2016-10-05,673ef5fd2f25f6e326001234
1873,Attempt,Statement where will theory officer magazine voice peace about.,2014-03-04,Investigating,2009-01-16,673ef5fdd4b2aeb245001234
1874,Kidnapping,Less without behavior thousand rich man lot never father help third condition.,2006-02-13,Closed,2008-04-05,673ef5fd958adb5768001234
1875,Theft,Each job least cell time mind.,2005-09-10,Pending,2015-07-20,673ef5fd7e9e346dc5001234
1876,Kidnapping,Film clear everybody house smile local.,2022-08-25,Closed,2015-02-28,673ef5fdba9a56ce0a001234
1877,Murder,Huge bit seven art land take argue between.,2016-03-19,Closed,2011-07-12,673ef5fdf31b20466a001234
1878,Attempt,Card international popular person performance teach car.,2019-09-18,Investigating,2015-05-16,673ef5fddc5d637ed5001234
1879,Kidnapping,Information staff time inside different loss eat from weight letter outside price.,2012-03-17,Closed,2016-05-01,673ef5fd44a2e08049001234
1880,Theft,Bill down interesting rich president see data make painting democratic ask.,2016-06-24,Investigating,2013-12-27,673ef5fd3214a6d842001234
1881,Kidnapping,Generation catch include ball tonight baby model reduce door value model write with.,2013-11-07,Pending,2009-08-03,673ef5fdb4568df260001234
1882,Kidnapping,Of writer between hand computer just happy hospital affect that value buy.,2020-11-08,Closed,2019-01-27,673ef5fde1314fc026001234
1883,Theft,So anyone very position provide skill win commercial.,2021-05-26,Pending,2005-10-21,673ef5fdc45008212f001234
1884,Murder,Us girl us back positive until close away world professor.,2017-11-24,Pending,2022-05-25,673ef5fdf0fcf351df001234
1885,Kidnapping,True material article fine yard benefit respond quality measure media center strategy play.,2022-03-20,Closed,2018-04-08,673ef5fdd523773c6b001234
1886,Murder,Rest indeed news second degree animal understand field.,2006-04-07,Investigating,2024-10-02,673ef5fdc366c2c97d001234
1887,Theft,Design why ability once east common executive current.,2015-11-26,Pending,2009-09-23,673ef5fd7302e3f5e7001234
1888,Murder,Local final TV table alone radio accept plan safe better.,2005-01-04,Closed,2012-10-23,673ef5fd2d1b2a5ff3001234
1889,Murder,Four message fast moment wonder reduce mission soldier difficult music education traditional watch.,2004-12-15,Pending,2023-12-29,673ef5fd6814859610001234
1890,Theft,Past policy left news everything majority measure television boy.,2024-04-27,Investigating,2020-06-19,673ef5fd865dfbde8a001234
1891,Theft,Easy page relationship rate consumer quickly how feel generation coach.,2012-11-16,Investigating,2022-10-01,673ef5fd13168e6a2e001234
1892,Attempt,History expect manage painting dinner crime whatever.,2009-09-17,Closed,2005-07-19,673ef5fdca46033231001234
1893,Murder,Her decision feeling well without able including choice inside goal.,2014-05-17,Closed,2021-09-07,673ef5fd56f9f88906001234
1894,Theft,Game already finally space relationship fast long knowledge high cell player financial however.,2019-11-14,Closed,2021-10-23,673ef5fd5fa9e41bfe001234
1895,Theft,Prepare state draw voice ever never.,2018-07-19,Investigating,2016-07-05,673ef5fd059fdcd96b001234
1896,Murder,Road material walk job local per another feeling according across challenge play political.,2019-07-18,Closed,2010-01-20,673ef5fde06f967fb0001234
1897,Attempt,Term wrong fill country home task billion school sit budget however.,2016-05-01,Investigating,2012-06-21,673ef5fdaf3303f852001234
1898,Murder,Tv accept central whole yourself ball who amount.,2009-12-30,Pending,2024-04-28,673ef5fd11f524c3fb001234
1899,Kidnapping,Wall company first southern leader never voice security plan with task gun center.,2021-05-31,Investigating,2013-06-08,673ef5fd6be5336db2001234
1900,Kidnapping,Her shake Republican together everybody art language later.,2021-05-08,Pending,2018-01-19,673ef5fd9fdb62f932001234
1901,Attempt,Interesting find evidence bill although win will air issue.,2009-01-25,Investigating,2020-07-11,673ef5fdd54e99a6c0001234
1902,Theft,Woman keep surface turn student decision.,2020-06-09,Closed,2020-12-17,673ef5fdfc4ddc15f9001234
1903,Kidnapping,Response body could I religious on final would property rather lot cold.,2005-02-09,Pending,2015-12-06,673ef5fd944626adf9001234
1904,Attempt,Job against season community company Republican catch fire whatever play enjoy recently church.,2017-09-19,Pending,2016-04-23,673ef5fdc91591a8d4001234
1905,Kidnapping,Add result natural ahead lot describe recently thousand whether but free.,2005-10-29,Pending,2009-01-27,673ef5fd73e0f7487b001234
1906,Attempt,Pressure develop executive almost across reflect thousand next morning after.,2020-05-11,Investigating,2014-01-08,673ef5fddea9ddb25c001234
1907,Murder,Activity music matter radio none old safe control eat accept dog head.,2011-06-20,Closed,2007-11-17,673ef5fd77369e37b2001234
1908,Attempt,Decide offer this rise moment past force it argue long too approach nation.,2018-02-06,Investigating,2019-04-15,673ef5fd65699726a3001234
1909,Murder,Media role enter history avoid realize shake knowledge member together art firm.,2012-09-12,Closed,2008-01-20,673ef5fd0609154fa3001234
1910,Kidnapping,Such sport clearly performance prepare detail first field group.,2023-11-28,Investigating,2009-10-24,673ef5fdab73148878001234
1911,Murder,Interesting top sometimes change again exactly think apply mission lay capital maybe.,2015-04-19,Investigating,2024-07-01,673ef5fd04df4d434d001234
1912,Theft,Receive television real successful store point now arrive you bit reflect one.,2020-12-09,Investigating,2011-12-10,673ef5fdff7d0f525b001234
1913,Attempt,Account writer month agreement read data.,2006-11-11,Investigating,2019-12-26,673ef5fdc44799b04a001234
1914,Kidnapping,Own mission owner since him water together stay.,2017-12-15,Closed,2018-08-06,673ef5fd07a4e20a7b001234
1915,Theft,Necessary save both style already real pressure home describe population deal to.,2012-02-17,Closed,2017-09-18,673ef5fdb432f34c5a001234
1916,Kidnapping,Around force probably team do computer.,2014-10-11,Pending,2015-10-26,673ef5fd65fc52ed8f001234
1917,Kidnapping,After consider government nature thus help poor.,2006-04-16,Closed,2015-05-10,673ef5fdcb79f8fa58001234
1918,Theft,Land give possible night when I time tree we drug follow himself.,2011-03-07,Closed,2020-09-26,673ef5fde74c0d42b4001234
1919,Attempt,Action next leader those land drive edge itself defense job address study.,2006-10-28,Investigating,2007-05-20,673ef5fd8c8a58fa97001234
1920,Kidnapping,They there place north price suffer you actually left both base whatever soldier.,2017-08-18,Closed,2019-12-24,673ef5fd44968aece9001234
1921,Murder,Heavy technology rest politics point morning theory executive.,2006-10-25,Pending,2007-05-15,673ef5fd9f6992966d001234
1922,Kidnapping,Several along summer place voice billion three travel another.,2021-10-29,Pending,2011-03-16,673ef5fd333222170a001234
1923,Theft,Nice figure without air under other attention.,2023-06-30,Investigating,2014-03-06,673ef5fd414e773d5b001234
1924,Kidnapping,Bill hope relationship start really year leave what successful several.,2018-06-29,Closed,2013-11-07,673ef5fdb139e10421001234
1925,Kidnapping,Ability process suddenly statement life black police practice building during water.,2024-03-19,Closed,2011-01-19,673ef5fd0950ca92a4001234
1926,Kidnapping,President despite senior morning attack strong tough without yet land top list.,2009-12-13,Closed,2022-10-24,673ef5fd5103c3584b001234
1927,Kidnapping,Entire sound no another particularly approach generation.,2018-07-28,Pending,2015-05-19,673ef5fde5b294b70c001234
1928,Kidnapping,Probably central real product shoulder last use a not wife.,2024-11-10,Closed,2006-03-03,673ef5fd5bce843dd7001234
1929,Theft,Rise remain word less Mr dinner because professional radio society culture collection government.,2020-05-29,Investigating,2008-01-28,673ef5fd139f0874f2001234
1930,Kidnapping,Record reveal hand popular find analysis soldier particular resource.,2005-08-18,Investigating,2019-12-27,673ef5fd29530de214001234
1931,Murder,Report so let ask foot success space decade.,2007-11-08,Pending,2007-03-16,673ef5fd15d185eaa7001234
1932,Kidnapping,Kid policy window kind continue laugh focus local fast.,2016-01-27,Closed,2014-12-31,673ef5fd52d2752b15001234
1933,Theft,Toward Democrat ground simple weight type save board suggest economy raise.,2016-02-09,Investigating,2010-07-01,673ef5fd1e913e1b06001234
1934,Theft,Just likely senior one that indeed push under.,2015-09-13,Investigating,2012-09-05,673ef5fd8562ae5e28001234
1935,Attempt,Official front born tend trip role.,2012-02-20,Investigating,2005-08-22,673ef5fd8d55a249e6001234
1936,Kidnapping,Add hit better doctor meeting hotel move believe home care.,2022-02-09,Investigating,2011-04-21,673ef5fd11108a3dbf001234
1937,Kidnapping,She skin minute country work blue hour sort.,2019-11-02,Investigating,2013-03-11,673ef5fd136f951362001234
1938,Attempt,Garden pass design inside reduce star stop.,2017-10-30,Investigating,2015-12-17,673ef5fdad4cc1fb9b001234
1939,Murder,Popular travel behind spring stage they all none fast question thing.,2023-10-22,Closed,2013-03-13,673ef5fdf22e4747da001234
1940,Murder,Test radio space long sure company mean court affect recent behavior.,2018-05-28,Investigating,2014-05-29,673ef5fd95e6834d0a001234
1941,Theft,Heart mention line green describe those very live foot couple detail still police.,2016-07-05,Pending,2023-04-21,673ef5fd7af6266cc5001234
1942,Murder,Sport medical president where official example.,2017-12-16,Pending,2020-01-09,673ef5fd519c841559001234
1943,Murder,Personal charge or picture address medical at question whole contain media contain.,2011-02-06,Pending,2012-11-15,673ef5fdc3395dd46c001234
1944,Attempt,Raise radio a laugh deal former boy.,2020-10-21,Pending,2022-12-22,673ef5fd6f2688a5fc001234
1945,Kidnapping,Be will allow help officer only daughter account particular.,2023-02-20,Investigating,2021-03-25,673ef5fd2d00f43f07001234
1946,Attempt,Serve evening enjoy population car cover billion industry.,2007-06-14,Closed,2011-07-15,673ef5fd1f71e393b3001234
1947,Theft,Establish kind ever west site goal wait particular magazine official general ago by.,2011-11-21,Investigating,2023-06-06,673ef5fdde03beffee001234
1948,Murder,Cost prepare agent risk any ability time five remain defense.,2007-08-23,Closed,2006-11-27,673ef5fd7ca57a9f85001234
1949,Theft,Much design market stay open wear expert week if discuss woman.,2023-03-24,Pending,2013-04-16,673ef5fd36ac8e558a001234
1950,Murder,Remain figure somebody six relate black.,2007-05-29,Investigating,2017-08-12,673ef5fd03e7d2ebec001234
1951,Murder,Letter tell collection chance to force easy country paper various practice test.,2021-11-30,Pending,2021-11-13,673ef5fd6a508a60aa001234
1952,Murder,Majority science various picture middle language product where evidence morning PM mention response.,2019-05-03,Pending,2017-05-12,673ef5fd1113d7a76f001234
1953,Murder,Health case land oil him fact factor.,2011-11-29,Investigating,2013-05-09,673ef5fda38b161734001234
1954,Kidnapping,With whom woman standard analysis tonight help reach child.,2019-06-05,Investigating,2021-01-06,673ef5fd5a7f963e5e001234
1955,Attempt,Employee until hair they require gas safe.,2018-11-04,Pending,2021-01-22,673ef5fd378a063b8f001234
1956,Murder,Company song sometimes yourself chance seek six forward Democrat popular decide.,2022-01-08,Investigating,2016-06-03,673ef5fde3408432c1001234
1957,Kidnapping,Simple seat technology two send produce week never upon apply central trial grow.,2007-05-26,Investigating,2011-03-08,673ef5fd277a78fc05001234
1958,Attempt,Husband several yes sure area clear answer room.,2006-08-03,Investigating,2017-05-28,673ef5fdd77f00766f001234
1959,Attempt,Road deal Republican body ok consider image.,2014-08-11,Closed,2013-03-16,673ef5fde4dd5528f7001234
1960,Kidnapping,Raise sometimes generation history police despite collection since lot effect evening others as.,2022-02-11,Pending,2018-01-24,673ef5fd7f16109f16001234
1961,Attempt,Worker sport up thought process way trade while meeting real risk.,2018-04-18,Closed,2006-01-01,673ef5fdf106b7f99d001234
1962,Murder,Quickly less contain side leg particular detail happen once.,2009-10-26,Investigating,2009-10-05,673ef5fd95f6870ff3001234
1963,Theft,Effort establish world like wear Democrat feeling serve short special future.,2010-01-07,Investigating,2020-02-10,673ef5fdc215b446bc001234
1964,Theft,Arrive finish room property perhaps every decade coach partner.,2019-01-29,Pending,2019-05-11,673ef5fd39dcaf7a05001234
1965,Kidnapping,Yourself project pass there can individual stop move phone none who.,2019-06-28,Closed,2018-06-08,673ef5fdd46e1fcf4c001234
1966,Attempt,Daughter indeed let tell coach girl.,2010-08-22,Pending,2018-10-25,673ef5fd3683af9d6f001234
1967,Kidnapping,Still local between federal key type imagine order old believe certain.,2004-11-27,Pending,2024-06-02,673ef5fda82d922b13001234
1968,Theft,Painting phone candidate million speak later conference.,2014-03-21,Closed,2020-03-26,673ef5fd98c7242894001234
1969,Attempt,Worry conference environment usually drive war itself company get.,2024-08-01,Investigating,2017-02-11,673ef5fd4d8556695c001234
1970,Kidnapping,Particular agree eat suffer Congress keep similar fish often involve recently after color.,2009-10-24,Investigating,2024-04-02,673ef5fd0004d0b59e001234
1971,Kidnapping,Different far first each level hospital everyone hold throw Democrat.,2010-09-07,Pending,2024-10-03,673ef5fdde73998802001234
1972,Theft,Thought buy rather window describe son Mr.,2011-10-30,Investigating,2012-12-03,673ef5fdc4de8ced62001234
1973,Kidnapping,Card floor game person arm of sign become wife quickly live condition.,2019-10-05,Investigating,2021-10-23,673ef5fddeb54ffb41001234
1974,Kidnapping,Expert material to surface board dinner federal poor seat bed enough behavior hundred.,2009-11-23,Closed,2024-04-24,673ef5fd3d863b367a001234
1975,Kidnapping,Wall policy defense one data score front medical agent.,2008-04-01,Investigating,2011-05-29,673ef5fd7d2b92b672001234
1976,Theft,Decision crime technology tree benefit enjoy buy with some.,2022-12-09,Closed,2018-05-05,673ef5fddd055f53a4001234
1977,Murder,Feel movie now off series structure while population themselves standard technology out.,2009-08-17,Pending,2009-05-15,673ef5fd4afd521d77001234
1978,Kidnapping,Their write chair seat election rise represent treat edge daughter.,2008-08-03,Pending,2016-03-15,673ef5fd405e289063001234
1979,Theft,Table program success wear fill forward picture customer state admit mention adult.,2011-01-05,Investigating,2020-09-08,673ef5fd798cebccb3001234
1980,Attempt,Moment unit thought skin generation training left bar cultural.,2009-08-23,Pending,2010-02-27,673ef5fdf80bf05527001234
1981,Kidnapping,Guy simple court company economy continue face first information news learn.,2018-02-28,Closed,2013-04-12,673ef5fdb3b4d2dbed001234
1982,Theft,Start theory section history firm instead and Congress.,2007-10-12,Investigating,2011-09-20,673ef5fdfb87582825001234
1983,Murder,Nice report officer discussion our economic trouble answer chair resource quickly.,2011-01-01,Closed,2020-02-04,673ef5fd1e4d36177d001234
1984,Kidnapping,Surface walk form traditional approach source book whether evidence.,2012-12-06,Closed,2011-06-25,673ef5fd1b36ea1c9b001234
1985,Kidnapping,Science else home gas least might value field law across thought.,2021-09-17,Investigating,2005-10-29,673ef5fd1f36c15d6a001234
1986,Attempt,Watch need theory someone south drug.,2022-02-19,Investigating,2013-05-22,673ef5fd8c249675ae001234
1987,Murder,Two people off stop Democrat law product your professional occur.,2011-02-11,Investigating,2020-03-12,673ef5fdd68a182754001234
1988,Theft,Road performance meet draw skill project.,2016-07-24,Investigating,2024-02-06,673ef5fd9d7311ba45001234
1989,Kidnapping,City figure like collection both community mouth indeed southern window image represent price.,2013-11-30,Pending,2005-11-08,673ef5fd4a3e00961a001234
1990,Theft,Sometimes wish beyond art effort director job.,2006-05-21,Investigating,2007-07-19,673ef5fddc513ea4fb001234
1991,Murder,Sister I easy computer also important great bag perhaps very.,2014-08-18,Pending,2011-12-06,673ef5fd96055f5b06001234
1992,Kidnapping,Success together million ten risk drive end kid high there father better voice.,2011-09-30,Closed,2006-03-07,673ef5fdd5c186983b001234
1993,Kidnapping,Suddenly here explain collection condition position write fear grow.,2023-11-08,Investigating,2015-07-06,673ef5fdc5a4e7e688001234
1994,Attempt,Even that face scientist according employee environment truth star matter stay listen enjoy.,2006-06-24,Pending,2011-09-24,673ef5fd008bd5ad93001234
1995,Murder,Skin example nothing spend than morning guess realize store law decide.,2019-12-02,Investigating,2005-06-13,673ef5fd3f088ebeda001234
1996,Murder,Pm ten pay paper various allow religious nearly mother decade television whom commercial.,2005-09-24,Closed,2005-01-20,673ef5fd6351bf9dce001234
1997,Theft,Young upon someone behind almost to second painting.,2013-09-15,Investigating,2018-11-10,673ef5fd06964dce9a001234
1998,Kidnapping,Foot eye source back interview candidate future read care ok say.,2013-02-20,Closed,2014-08-22,673ef5fdc5b2cebf15001234
1999,Attempt,Today husband cup want vote age try.,2007-08-05,Investigating,2019-04-10,673ef5fd5ec829debe001234
2000,Theft,Whom administration son if her reach health least.,2024-04-20,Investigating,2009-02-08,673ef5fd08f90c1a41001234
2001,Attempt,Different ago small girl game thought Republican spring generation hold board source.,2023-08-30,Investigating,2024-11-13,673ef5fdd0fb963ff9001234
2002,Attempt,Break black message some concern send daughter feel anything radio raise.,2022-12-10,Pending,2024-05-20,673ef5fd4ba29b9f9e001234
2003,Attempt,Force summer organization dog war well challenge high appear raise teacher lay color.,2023-08-16,Closed,2010-08-31,673ef5fda591024321001234
2004,Kidnapping,Book everybody central watch design issue type be push perform.,2021-09-07,Pending,2021-05-24,673ef5fdb8b4b727d6001234
2005,Kidnapping,Decide better dark station positive group lawyer travel.,2006-11-16,Pending,2014-03-09,673ef5fdd47268e9db001234
2006,Theft,Like push despite sea the few.,2018-08-20,Pending,2009-08-11,673ef5fdea5a486c71001234
2007,Theft,Upon election wait newspaper appear yard.,2007-08-26,Pending,2005-06-18,673ef5fda00e5eb097001234
2008,Murder,Bill themselves teacher agree letter yes reflect situation care recognize likely top would late.,2015-10-03,Investigating,2021-02-14,673ef5fdef8446f355001234
2009,Attempt,Participant network father produce meeting everything player dog author than to.,2024-08-02,Pending,2023-03-24,673ef5fdf1981e4bd8001234
2010,Kidnapping,Behavior girl live everybody college one table sing senior spend body each.,2013-10-15,Investigating,2008-02-11,673ef5fdd7a84628c0001234
2011,Murder,Federal eat sometimes over among smile time organization.,2017-08-19,Closed,2011-12-31,673ef5fdc8758b5170001234
2012,Kidnapping,Data store push group project trip.,2013-06-25,Pending,2021-07-30,673ef5fd253614bbac001234
2013,Murder,Clear impact generation then protect degree.,2013-04-28,Pending,2012-06-06,673ef5fd8038da89e4001234
2014,Kidnapping,Democrat clear former research feel practice this require only imagine decade somebody reach.,2022-04-25,Pending,2020-08-03,673ef5fdcee8d6b7ce001234
2015,Kidnapping,Policy five phone important artist within sure series see.,2021-07-01,Closed,2013-12-25,673ef5fd65d2ea0342001234
2016,Kidnapping,Civil shake technology firm get piece deep pretty foot.,2021-12-17,Closed,2010-09-08,673ef5fd95192c9873001234
2017,Kidnapping,Store yes catch safe politics minute number card become hour news west.,2012-04-22,Pending,2020-10-14,673ef5fd8d8818c8e1001234
2018,Kidnapping,Brother possible fall operation lawyer describe.,2019-11-28,Pending,2016-10-12,673ef5fd84ddfb3412001234
2019,Theft,Voice hit article long continue event peace yet people reflect your design.,2018-01-09,Pending,2006-11-05,673ef5fdea6b2efbdd001234
2020,Attempt,Spend response heavy result several old.,2006-09-04,Investigating,2018-09-20,673ef5fd7b7a53e239001234
2021,Theft,Finish offer necessary almost later TV.,2007-07-11,Closed,2007-10-02,673ef5fd05a5cf0698001234
2022,Theft,Skin knowledge people car top former ask.,2005-07-16,Closed,2014-10-11,673ef5fd3a824154b1001234
2023,Attempt,Republican series court million born popular instead each.,2006-07-14,Investigating,2011-02-01,673ef5fd5531a58348001234
2024,Attempt,Result side six will off trip.,2010-08-28,Closed,2011-09-20,673ef5fd07811dc6c4001234
2025,Theft,Miss start lawyer live debate happy former play couple include.,2007-10-05,Closed,2018-11-08,673ef5fd312351bff0001234
2026,Theft,Public cell bar impact from fear future give think music.,2017-02-02,Investigating,2014-06-02,673ef5fdc92a103243001234
2027,Attempt,Professor member push very cover inside government cell but student carry these.,2019-12-02,Pending,2021-10-21,673ef5fd9f62b8625f001234
2028,Murder,Actually cut care might tax then.,2022-02-17,Pending,2018-01-17,673ef5fdd860edd1dd001234
2029,Murder,Hair crime four involve above catch customer.,2014-05-14,Pending,2016-08-04,673ef5fd093b60fd05001234
2030,Attempt,Pick those wall them page create watch meet.,2022-07-17,Investigating,2009-06-12,673ef5fd2d579dc293001234
