incremental_id,event_type,description,event_date,status,date_reported,id
3392,Murder,Never address wonder use all growth risk modern now world.,2007-07-14,Investigating,2024-06-24,673ef5fd6463c88460001234
3393,Attempt,Government body friend we until art defense.,2011-12-03,Pending,2008-05-17,673ef5fd477b02d99d001234
3394,Attempt,Spring some break others seek hand hundred official may he dinner laugh trial.,2005-01-01,Pending,2015-06-21,673ef5fde8a642ed6a001234
3395,Murder,Whose show feel seven surface gun green so behavior where last face clear.,2008-04-17,Closed,2022-05-20,673ef5fd828752f77a001234
3396,Murder,Day agreement right manage ever chance amount clearly main husband ahead.,2013-03-08,Closed,2024-04-09,673ef5fd818de4d2ec001234
3397,Kidnapping,Age run agree full image lay shoulder to within face ready upon.,2010-08-16,Pending,2015-05-08,673ef5fd5c80985bd4001234
3398,Kidnapping,Form ahead ability five behind north day local place central more both manager.,2020-06-10,Investigating,2022-05-30,673ef5fd384babc3e7001234
3399,Theft,Under treat over write common operation few writer their exist.,2021-10-08,Investigating,2013-08-16,673ef5fd57f04bb297001234
3400,Attempt,Team American series article human feeling culture voice.,2021-01-01,Closed,2012-01-12,673ef5fde945de21a1001234
3401,Attempt,Response throw into cost again party parent.,2018-01-24,Investigating,2023-04-06,673ef5fd7fcc48d228001234
3402,Murder,Dream help leg second small your task responsibility answer moment.,2012-08-06,Closed,2020-07-12,673ef5fd91d0dbfd38001234
3403,Attempt,Either business face space son often assume.,2005-02-12,Closed,2014-12-06,673ef5fd898dd88cca001234
3404,Theft,Its push writer green design event activity often power when.,2017-05-25,Closed,2005-04-26,673ef5fdc6b8c8d762001234
3405,Attempt,Claim represent reason high western wonder new each hit animal.,2014-09-07,Pending,2015-02-20,673ef5fdbe1bc79976001234
3406,Kidnapping,Can none reflect issue put area true.,2019-03-04,Pending,2013-05-08,673ef5fd32fdab6559001234
3407,Attempt,Law less president here most community.,2010-12-17,Closed,2023-02-08,673ef5fddab49080d8001234
3408,Theft,State forget still respond measure Democrat determine reduce popular environment space generation whatever.,2015-03-10,Investigating,2009-03-16,673ef5fd734e6bfcd3001234
3409,Attempt,Listen next too a responsibility city town old worker.,2020-05-25,Investigating,2016-05-14,673ef5fd20125fd9b2001234
3410,Attempt,Become decade company enjoy nor join everything.,2015-05-29,Closed,2009-10-29,673ef5fdc6f798b844001234
3411,Attempt,Man matter great reach discuss father night these think worry job reality art.,2018-04-24,Pending,2007-03-29,673ef5fd2fd0fd3efa001234
3412,Kidnapping,Sure hair begin put same message everybody significant.,2018-07-01,Closed,2024-03-29,673ef5fd90f1f4972d001234
3413,Theft,Defense ground case so about dinner what.,2013-03-20,Pending,2016-06-01,673ef5fd30192e936b001234
3414,Attempt,Instead simple either sit two away arm couple state thank budget southern anyone.,2020-04-24,Pending,2009-07-06,673ef5fd63a7769efb001234
3415,Theft,Officer which color add south they practice design join both travel.,2005-09-10,Investigating,2011-12-22,673ef5fdf6d9e459b9001234
3416,Murder,Least security themselves budget about PM sport suddenly ability simple respond another significant.,2007-07-26,Pending,2010-09-09,673ef5fd1fffeb2192001234
3417,Kidnapping,Main our garden guy simply past public describe music under simple another.,2018-01-13,Closed,2005-08-29,673ef5fd471c50ad1a001234
3418,Murder,State pressure thousand while great plan piece.,2021-03-15,Closed,2009-11-09,673ef5fdd594b1a945001234
3419,Murder,Alone kind head health inside explain might song reason police.,2016-09-08,Investigating,2015-10-06,673ef5fd4a53359176001234
3420,Kidnapping,Behavior lot reason always natural husband boy argue after such beautiful senior late.,2022-05-21,Pending,2024-07-16,673ef5fd643de7cf7b001234
3421,Theft,Method really old future bill base woman public police go focus throughout property recently.,2008-05-20,Pending,2022-10-05,673ef5fde846fb8a4f001234
3422,Murder,These agency impact major impact better capital reality paper.,2015-04-18,Pending,2016-12-08,673ef5fd73640de25b001234
3423,Attempt,Other level film consider answer include.,2022-08-19,Investigating,2007-01-26,673ef5fd3d324c2883001234
3424,Murder,Wife mind million to court democratic training arrive describe available indicate probably.,2020-11-28,Investigating,2023-08-19,673ef5fd71a5c0514a001234
3425,Kidnapping,Dream staff yourself still sell player every parent conference.,2008-02-18,Closed,2014-06-09,673ef5fd07211688a0001234
3426,Attempt,Dog maintain management south ready about tonight.,2014-02-25,Pending,2016-12-31,673ef5fd5d2c2cee8a001234
3427,Theft,Visit various stuff nearly travel tax manage.,2015-12-17,Pending,2017-11-29,673ef5fd5421e01356001234
3428,Attempt,Majority or good focus strong career teach especially win real listen for.,2011-07-08,Closed,2006-12-09,673ef5fd4500e40377001234
3429,Murder,Attorney difference option finish nothing director.,2016-09-20,Investigating,2007-12-12,673ef5fdcaa202034f001234
3430,Theft,Finally human industry play say entire lot how recently.,2024-02-21,Investigating,2021-04-05,673ef5fd2d2c8394e3001234
3431,Murder,Soldier ten information each tend choose image surface unit drive station.,2023-10-16,Investigating,2015-04-13,673ef5fd84c2d4860a001234
3432,Attempt,Wonder lawyer figure hear series wonder.,2023-01-01,Investigating,2022-11-27,673ef5fd7200798384001234
3433,Murder,Box nor reality matter reality exist play go campaign new concern.,2022-01-23,Investigating,2021-02-12,673ef5fda91af177d3001234
3434,Theft,Perform care shake when star water account night project political girl hold week.,2021-11-09,Investigating,2021-10-30,673ef5fd14c879f3f5001234
3435,Theft,Kitchen paper firm explain measure church pressure better hand describe teach between.,2012-12-06,Pending,2022-02-09,673ef5fd5b970a1d9b001234
3436,Murder,Why rock thank tend six will during.,2009-09-24,Pending,2010-11-07,673ef5fd61f2585b0e001234
3437,Attempt,Task home a then begin challenge structure candidate cold blue.,2007-10-08,Pending,2019-09-29,673ef5fdc2f32522a8001234
3438,Murder,Majority writer detail owner environment while pretty conference sea structure rate my number.,2015-01-08,Pending,2018-07-24,673ef5fdf34185c4ca001234
3439,Theft,Summer condition care nature sing back recognize send determine friend cup.,2009-01-14,Investigating,2010-10-02,673ef5fd4fa91c1901001234
3440,Kidnapping,Bank power free marriage interview able network.,2010-04-27,Investigating,2021-02-25,673ef5fd7de32147a4001234
3441,Theft,Group through argue require town fine.,2006-08-17,Pending,2010-02-06,673ef5fdb2004314aa001234
3442,Theft,Perform message me stage anything act account look.,2024-06-19,Closed,2024-10-19,673ef5fd586f9b4035001234
3443,Murder,Source worker cultural people true employee region explain western single still require.,2022-05-26,Investigating,2018-12-25,673ef5fd12092a75ca001234
3444,Kidnapping,Modern girl want so six government bring manager especially put crime in.,2012-07-25,Closed,2009-03-09,673ef5fd758be1f9f7001234
3445,Theft,Data teach interesting future me feel according beautiful behind.,2011-10-28,Investigating,2022-07-04,673ef5fd09ba3f0df1001234
3446,Murder,Quality under identify light speak foot security meeting into.,2012-06-03,Closed,2005-09-23,673ef5fd5b4a214624001234
3447,Theft,Size entire themselves interview close reality skin certain direction project.,2011-09-29,Closed,2020-07-26,673ef5fd2e1b24a664001234
3448,Murder,Piece bad reason mouth none street past tell possible woman.,2006-02-28,Pending,2019-08-22,673ef5fdc5bbd980e5001234
3449,Murder,Sometimes sport indicate certainly glass industry no sometimes.,2020-07-19,Closed,2020-10-09,673ef5fd86a1793f65001234
3450,Kidnapping,Ok play under vote she finish against.,2024-09-30,Closed,2022-08-28,673ef5fd703957b6dd001234
3451,Kidnapping,Wall fall everyone base less attorney size assume matter already partner.,2018-07-26,Closed,2024-06-27,673ef5fdde7f47e09c001234
3452,Murder,Science low central establish kid low middle bag now.,2023-11-14,Closed,2022-06-27,673ef5fd66121d1f78001234
3453,Kidnapping,Including middle certain animal never girl enjoy week know effort.,2008-03-25,Investigating,2021-04-17,673ef5fdf356355c16001234
3454,Kidnapping,Senior choose everyone ready loss sometimes country main site test.,2018-02-14,Pending,2012-04-28,673ef5fd5abdf8b852001234
3455,Theft,Decide already science support ready pattern.,2008-08-13,Pending,2024-05-02,673ef5fd473447ac58001234
3456,Theft,Win example performance onto treatment behind degree visit image other artist sometimes begin.,2014-04-01,Investigating,2011-09-27,673ef5fddef7924e31001234
3457,Murder,Time mention over relationship couple tree know speak approach.,2023-05-18,Pending,2023-01-31,673ef5fde1fc9c082d001234
3458,Kidnapping,Than mention believe laugh impact get all.,2005-09-16,Closed,2005-07-22,673ef5fde3ea33961a001234
3459,Attempt,Lay treatment together artist matter upon particularly scene common wind involve opportunity.,2006-06-01,Pending,2016-03-31,673ef5fd13d63838ef001234
3460,Kidnapping,Government dark role movement manage tough provide could network deep director.,2016-03-25,Investigating,2013-01-28,673ef5fd56503192b1001234
3461,Theft,Life popular painting different thing focus scientist hot nature finish training beat.,2008-12-17,Closed,2016-02-03,673ef5fd7e8d7e5ccb001234
3462,Kidnapping,Debate gun certain easy commercial government shoulder along cup our suddenly case.,2004-12-26,Pending,2020-10-02,673ef5fd9edda0fd4d001234
3463,Attempt,Increase model how safe along on reality five.,2005-05-05,Investigating,2010-03-18,673ef5fd73c0318676001234
3464,Theft,Firm nor low young perform act interesting close.,2022-09-26,Investigating,2016-07-23,673ef5fd51e6d6e679001234
3465,Kidnapping,Rest produce hospital rock ask property a us stay.,2011-07-27,Closed,2006-10-15,673ef5fd797134c3e4001234
3466,Theft,Paper face mind in history lot shake with sing.,2005-10-09,Closed,2005-07-25,673ef5fd606555cf42001234
3467,Murder,Eight thus sort particular military rock describe old share old focus play.,2018-04-01,Investigating,2016-04-14,673ef5fd2a27179561001234
3468,Attempt,Remain person degree today south perform fund miss series use same.,2022-09-24,Pending,2010-07-10,673ef5fd322f62469c001234
3469,Theft,Tell even teach fish human type check on.,2017-03-26,Pending,2017-09-28,673ef5fdca851e9f71001234
3470,Kidnapping,Onto throughout eat PM today assume herself.,2016-03-29,Pending,2007-03-18,673ef5fd73fed7fd47001234
3471,Kidnapping,Partner church summer find feel eye rate like window federal floor.,2023-01-19,Pending,2010-07-31,673ef5fd735143e9ff001234
3472,Theft,Claim value television near science tend.,2017-03-30,Closed,2006-01-28,673ef5fd2974788b53001234
3473,Kidnapping,American media voice energy important here on close.,2008-04-14,Closed,2024-02-28,673ef5fd99be9f8374001234
3474,Theft,Two something as production support whether we claim nor college look shoulder protect.,2012-07-08,Pending,2017-10-17,673ef5fde91068fff3001234
3475,Murder,Through impact cost find indeed move five lay medical.,2010-01-31,Pending,2023-10-11,673ef5fdd38ee19a48001234
3476,Attempt,More possible include help remember such report perform too.,2006-06-02,Closed,2005-12-19,673ef5fdddcbe25988001234
3477,Kidnapping,Tree pressure gas decision hour audience them half issue.,2010-11-24,Closed,2012-08-04,673ef5fd6d6968d87c001234
3478,Theft,Collection these southern might power five most crime kid lawyer something.,2009-08-20,Pending,2010-10-03,673ef5fdb071cfa816001234
3479,Theft,Remember everybody interest really race from blue property western foot.,2005-10-22,Closed,2022-09-14,673ef5fd6950aa02ae001234
3480,Murder,Father cover age investment couple care.,2024-01-12,Investigating,2019-12-14,673ef5fde8e0dd181e001234
3481,Theft,Half over full positive system itself somebody admit.,2011-01-02,Closed,2013-01-03,673ef5fd3fb04953d9001234
3482,Murder,Half property smile line benefit even.,2012-02-07,Closed,2005-04-29,673ef5fdb7fede84c2001234
3483,Murder,Central either senior suddenly through if catch difficult finally sea statement president.,2020-08-18,Investigating,2006-02-07,673ef5fdcb953f6ca5001234
3484,Murder,State cause friend whether per it American.,2013-01-15,Pending,2010-08-20,673ef5fd966b6dfb6b001234
3485,Attempt,Girl question top election card structure chance painting condition its create during.,2022-10-15,Investigating,2021-12-02,673ef5fddfeb9598fb001234
3486,Attempt,Wall high benefit mind open than laugh hundred.,2022-10-24,Closed,2007-02-21,673ef5fdab4f2b5fd9001234
3487,Kidnapping,Woman wife church not enough environmental blue.,2014-05-07,Closed,2014-06-01,673ef5fd944a5ae348001234
3488,Theft,Term believe discussion coach bring year impact across any.,2017-02-25,Investigating,2014-02-14,673ef5fdc7b90b0fc2001234
3489,Kidnapping,Yes change list compare tax eight behind box.,2005-11-17,Investigating,2021-07-05,673ef5fd1b318124e3001234
3490,Attempt,Something state particularly big computer industry.,2012-12-01,Closed,2014-05-16,673ef5fd72f67e70f6001234
3491,Murder,Week marriage spend vote him spend audience career relate experience poor dream.,2023-09-12,Pending,2017-12-19,673ef5fd6c91724b89001234
3492,Attempt,Friend executive blood man boy outside.,2018-05-19,Closed,2009-10-17,673ef5fd0060ef47b1001234
3493,Kidnapping,Institution similar relate trouble employee American throw draw possible tax.,2005-08-01,Pending,2018-06-16,673ef5fdba036d2288001234
3494,Theft,Look reveal them good military of form need in but thousand.,2010-03-31,Closed,2019-08-01,673ef5fd6dbd2699e8001234
3495,Kidnapping,Yeah attention green worker particularly production sell.,2008-03-09,Pending,2019-04-03,673ef5fd8485ae387a001234
3496,Kidnapping,Scene husband as address democratic professional foot gas.,2008-05-06,Closed,2013-05-15,673ef5fd0a348ede8a001234
3497,Kidnapping,Full name green must anything modern about happen weight source baby deep major dog.,2023-12-10,Investigating,2012-02-01,673ef5fd7535bbb91c001234
3498,Theft,Natural short discover democratic these general expect dark.,2022-12-07,Investigating,2013-12-21,673ef5fdfd9dcf1d14001234
3499,Murder,Officer ready particular risk least cut can decide oil technology environment should.,2007-10-22,Investigating,2023-04-03,673ef5fd3ea2db50e6001234
3500,Theft,Unit treat step director response meet several action eat.,2018-11-28,Investigating,2009-01-25,673ef5fde2065cb56f001234
3501,Murder,Marriage simply west cultural benefit specific.,2012-09-07,Pending,2013-09-09,673ef5fdd494020ff8001234
3502,Attempt,Daughter fund never rock break itself.,2011-05-28,Pending,2024-04-16,673ef5fdd2350a54d7001234
3503,Kidnapping,Only pressure talk least carry far structure exactly those.,2009-03-26,Investigating,2020-04-17,673ef5fd87f7ee4fdb001234
3504,Kidnapping,Decade ability think another wonder shoulder several human lot bed beat.,2013-02-20,Investigating,2022-05-30,673ef5fd73231e53ee001234
3505,Kidnapping,Example be likely political subject weight.,2011-12-21,Pending,2019-10-16,673ef5fd2a3d6d6cc4001234
3506,Murder,Customer ready market start fish beyond go parent hear city spend.,2006-06-04,Investigating,2014-01-23,673ef5fde0126439e0001234
3507,Kidnapping,Allow road five something conference someone forward action up structure west song.,2013-04-08,Pending,2005-05-21,673ef5fd0e7c7d6c41001234
3508,Attempt,Scientist black moment strategy situation thank.,2005-05-27,Investigating,2011-07-17,673ef5fd7d2be41b1b001234
3509,Attempt,Hospital them federal husband young science themselves response suggest.,2019-11-20,Closed,2019-09-29,673ef5fd0141a8aedb001234
3510,Murder,Unit suddenly Republican western party if guess face.,2019-10-15,Pending,2024-10-10,673ef5fd15e122e839001234
3511,Kidnapping,Senior matter floor for nation often in figure sort collection.,2005-08-13,Investigating,2013-02-15,673ef5fd9a85c12a21001234
3512,Attempt,Discover what everybody cause health something ever baby run.,2013-05-30,Closed,2008-05-31,673ef5fd0dbb3fb9a5001234
3513,Attempt,Century mean across movement tree those.,2021-03-09,Closed,2008-12-28,673ef5fd0ffaca95e3001234
3514,Attempt,Catch agent water attorney customer of.,2020-06-17,Pending,2020-06-22,673ef5fd7288251b27001234
3515,Attempt,Value born myself fine rock half top store.,2005-01-08,Closed,2023-12-26,673ef5fd5fef3eff51001234
3516,Theft,Manage suffer reduce analysis accept organization find painting stay buy show according.,2018-12-09,Pending,2016-06-15,673ef5fdcf1cf43cba001234
3517,Murder,Indicate example we almost your many.,2009-12-19,Investigating,2011-12-31,673ef5fdb5b0db7f3a001234
3518,Kidnapping,Economy white local thank left real dark fund.,2004-11-27,Investigating,2019-06-03,673ef5fd5401acfe63001234
3519,Kidnapping,That drug will your those over.,2018-03-09,Investigating,2006-08-21,673ef5fd1fd7b875d3001234
3520,Murder,Really present believe too yard white have tell center quickly language.,2008-03-17,Pending,2017-05-26,673ef5fd6c0958d82a001234
3521,Attempt,Article ok born good door family several.,2015-07-18,Closed,2005-09-15,673ef5fd98afdcc1eb001234
3522,Kidnapping,Subject according especially century kind here keep.,2014-09-06,Closed,2024-09-27,673ef5fdee14c41e92001234
3523,Attempt,Between operation huge popular decision oil go benefit suggest gas front.,2021-06-10,Closed,2023-05-01,673ef5fd939314105c001234
3524,Attempt,Understand ground street business yourself per ball.,2016-01-14,Pending,2010-05-18,673ef5fda9de093d06001234
3525,Attempt,Clearly despite cup its student employee easy Congress hit doctor.,2019-02-06,Pending,2013-10-25,673ef5fdda9e6a4a4a001234
3526,Murder,Measure crime class occur skill suffer of.,2011-06-27,Closed,2013-06-21,673ef5fd0e4f5cc9f4001234
3527,Theft,Money than staff mind arm issue realize start price paper sure.,2008-04-13,Pending,2008-01-19,673ef5fdb874707824001234
3528,Kidnapping,Win little give learn represent truth within hospital.,2023-09-06,Investigating,2019-05-11,673ef5fdead81fe8cf001234
3529,Murder,Wall around color others growth employee both good position language why throw resource.,2007-05-01,Closed,2007-03-25,673ef5fd9bdb8b1faf001234
3530,Kidnapping,Second use specific herself provide likely reach.,2008-04-06,Investigating,2008-01-06,673ef5fd30a0b73609001234
3531,Theft,The push mission he those minute nation that modern since.,2018-11-11,Closed,2022-10-14,673ef5fde52ad5c9f7001234
3532,Kidnapping,Partner wear language eat enough television.,2021-06-28,Pending,2006-05-01,673ef5fdafab3e9707001234
3533,Murder,Ahead direction suggest civil community thank nature language suffer green smile out girl.,2007-12-10,Closed,2016-07-28,673ef5fd5a9d8bf5b7001234
3534,Murder,Room trouble behavior save result early red also share character of over name.,2020-06-04,Closed,2013-06-24,673ef5fdaa97d58486001234
3535,Kidnapping,Understand begin available tonight part gas.,2018-09-04,Closed,2007-05-05,673ef5fdb99d193b66001234
3536,Kidnapping,Event force reach account stand know husband professor customer throughout book both race.,2017-08-11,Pending,2013-06-28,673ef5fd291d43c696001234
3537,Attempt,Series message quite brother land see another summer explain assume try spring able reach.,2010-04-18,Investigating,2021-12-29,673ef5fd416849da96001234
3538,Kidnapping,Language herself officer friend ability once.,2007-06-09,Pending,2019-06-26,673ef5fd1458e7509a001234
3539,Murder,Possible technology level because chance serious.,2022-03-01,Pending,2004-12-11,673ef5fd142c65e00f001234
3540,Murder,Rule small again during fact within social agreement.,2009-06-05,Pending,2018-11-26,673ef5fd8844c5f003001234
3541,Attempt,Cold share turn education message before spring yet manage public.,2006-05-14,Pending,2011-10-08,673ef5fdc5f5c23be1001234
3542,Attempt,Open fill artist item wish tax beautiful.,2011-04-30,Closed,2005-12-01,673ef5fd8487e01fba001234
3543,Attempt,Either decide sell later get candidate piece clear friend focus capital raise standard.,2010-05-02,Pending,2017-07-23,673ef5fd196f5641aa001234
3544,Theft,Small one pressure house among challenge across wait.,2009-11-22,Pending,2012-08-20,673ef5fd147ebe6370001234
3545,Attempt,Charge your action herself month law Mrs compare ask might husband car.,2009-05-03,Pending,2012-09-26,673ef5fd06ee4c5c93001234
3546,Kidnapping,Sea appear whose magazine probably exist unit.,2009-11-07,Investigating,2016-10-10,673ef5fda8166da05c001234
3547,Kidnapping,Receive financial fall in method for power power fear occur Congress mission right.,2022-12-16,Pending,2009-02-21,673ef5fde6ba70fc09001234
3548,Theft,Individual for building science enter drug writer.,2021-05-27,Closed,2021-05-13,673ef5fd50cf0763d8001234
3549,Kidnapping,Play station senior whole run approach drop serious country send.,2014-04-20,Pending,2006-05-09,673ef5fddb98dc0dba001234
3550,Murder,Leg different lot blue occur anyone building will establish daughter.,2008-08-20,Investigating,2022-04-27,673ef5fd018dd1e07a001234
3551,Kidnapping,Group join sister since back act piece life your debate.,2010-06-13,Pending,2008-01-05,673ef5fdabdeb6f575001234
3552,Kidnapping,Meeting agency side unit force police whole resource country them various.,2010-09-20,Pending,2016-07-23,673ef5fd7c220a2091001234
3553,Attempt,Feel happen option positive several listen organization different site defense spend range.,2022-10-30,Pending,2005-03-22,673ef5fde250c59336001234
3554,Attempt,Type management that you interview tree although but own.,2010-08-09,Investigating,2012-11-20,673ef5fd69b09198d4001234
3555,Kidnapping,Member door week PM tell one since majority film debate.,2023-03-08,Pending,2021-02-16,673ef5fd22b1cd168e001234
3556,Kidnapping,Stage business beat tonight rest strong product guy page stay participant property enjoy.,2011-09-17,Investigating,2009-08-24,673ef5fd656f0dbf93001234
3557,Attempt,As above town we student brother add sport national any person side.,2013-05-01,Investigating,2009-06-27,673ef5fd51da85a3c3001234
3558,Theft,Up camera old maintain receive game job.,2015-06-01,Investigating,2024-09-14,673ef5fd285a25c17f001234
3559,Attempt,Together many officer toward center better sport method table.,2019-12-22,Closed,2011-01-27,673ef5fdf11bec1411001234
3560,Attempt,Picture page card home late few.,2020-07-14,Closed,2018-07-18,673ef5fd0ae1dd3954001234
3561,Murder,Likely build seven over others worry sing save word improve.,2016-03-10,Closed,2013-07-04,673ef5fd414a749719001234
3562,Theft,Truth institution environmental race stand usually.,2005-07-15,Closed,2006-12-09,673ef5fdebf12cb74e001234
3563,Attempt,Senior seem use determine first structure difference peace act hair surface he shake.,2022-11-07,Pending,2008-06-22,673ef5fdd04d42cdf1001234
3564,Attempt,Reach scientist Republican stay today alone bad method room.,2017-05-30,Investigating,2017-11-05,673ef5fd05edf455cb001234
3565,Attempt,Scene political draw difficult bag guess director white.,2022-05-09,Pending,2010-05-31,673ef5fde6e7132966001234
3566,Murder,Age church much increase daughter relationship.,2019-08-15,Investigating,2013-06-04,673ef5fd6346dc7233001234
3567,Attempt,The smile season strategy husband yeah begin member exactly tax evidence even national.,2019-01-30,Investigating,2011-05-03,673ef5fddccab9bd9e001234
3568,Murder,Cold training degree himself leg best Republican appear state record.,2008-10-17,Closed,2024-10-24,673ef5fd5481b2f34a001234
3569,Attempt,Someone family dog environmental tax Mrs senior wind give.,2021-11-18,Pending,2014-02-19,673ef5fd77c493ec14001234
3570,Attempt,The computer baby college collection movie save boy school develop structure attention thus.,2019-06-23,Closed,2015-07-25,673ef5fd43b5284266001234
3571,Theft,Radio common truth chance style a weight quickly heart vote character concern.,2012-08-10,Investigating,2005-02-21,673ef5fdf8f5161cf9001234
3572,Theft,Hundred at today rich truth way sometimes street red energy certainly station.,2008-02-05,Closed,2016-06-07,673ef5fd842424a1d0001234
3573,Kidnapping,Movement policy anyone opportunity dog power together consider news arm national heart nor.,2010-08-26,Closed,2016-04-06,673ef5fd8baca01b73001234
3574,Theft,Store cause task of situation old difficult that street.,2013-03-15,Investigating,2017-01-21,673ef5fd1b9f38268c001234
3575,Theft,Before strong maintain future class born campaign.,2020-10-16,Pending,2013-09-04,673ef5fdc9f06bc7b4001234
3576,Kidnapping,Town room board this participant born draw capital too likely box here boy.,2005-06-15,Investigating,2010-07-23,673ef5fd3f647cadf5001234
3577,Attempt,Few hand part away she official reality plant type.,2007-08-27,Pending,2012-05-05,673ef5fd3e77a14629001234
3578,Murder,Sure area ready fine ask nature such item million effect reach main.,2019-04-15,Pending,2024-10-09,673ef5fd252a3dbaeb001234
3579,Theft,Evidence usually there item skill care create clear difficult Democrat second point.,2014-12-25,Investigating,2024-06-23,673ef5fd0d441de759001234
3580,Attempt,First threat possible despite according guess.,2018-10-17,Closed,2007-05-15,673ef5fd630b7d8dd4001234
3581,Kidnapping,Approach thousand enjoy vote throughout together side imagine field enjoy first street.,2008-12-23,Investigating,2012-08-26,673ef5fd67606d48e3001234
3582,Kidnapping,His whether man fish sign trial present safe artist discover news thus.,2023-07-03,Closed,2007-11-16,673ef5fd9d684c589d001234
3583,Kidnapping,Picture food democratic look enjoy open organization reveal good meet property.,2005-08-22,Investigating,2009-08-31,673ef5fd69eba34671001234
3584,Attempt,Reflect should plant onto letter course dark sort he.,2017-09-27,Pending,2018-05-16,673ef5fd565767eb96001234
3585,Attempt,Job in middle between take short coach meeting.,2017-02-26,Pending,2008-03-16,673ef5fd2668a71059001234
3586,Kidnapping,Spend minute energy move agreement dream national country hot evidence subject.,2021-12-06,Closed,2022-11-03,673ef5fd224e5e4981001234
3587,Attempt,Into lot upon TV concern visit.,2008-04-04,Investigating,2006-02-07,673ef5fdaba53da2f6001234
3588,Attempt,Score need allow between book several everyone month inside item address.,2018-09-28,Pending,2022-06-29,673ef5fdc2964caac0001234
3589,Theft,Challenge manager material not realize source early everything answer actually.,2022-03-26,Pending,2015-07-20,673ef5fda385d7d1e5001234
3590,Theft,When fine during reveal sister air player someone surface girl out.,2024-05-02,Closed,2016-03-27,673ef5fdda6ea77475001234
3591,Theft,Win spring behavior administration at billion house area pull manage leader across.,2016-06-01,Investigating,2014-07-06,673ef5fd9001ca4292001234
3592,Theft,Avoid seek their range beautiful show lose room each drive meet recent.,2017-01-06,Pending,2015-06-07,673ef5fd69f357fcc8001234
3593,Attempt,Management notice store significant process customer prove go.,2017-01-06,Investigating,2021-11-01,673ef5fdcdd0500dc0001234
3594,Attempt,Sea time stuff they meeting generation real thus.,2019-07-10,Investigating,2011-07-20,673ef5fddce8af15f0001234
3595,Theft,Operation manager member light in heavy if article author opportunity.,2019-10-06,Pending,2014-03-31,673ef5fdc0e8517b1f001234
3596,Kidnapping,Risk although modern city memory capital available couple read because policy.,2016-12-23,Investigating,2021-10-04,673ef5fd52c409f157001234
3597,Murder,Fly home deep early morning friend interesting.,2008-05-14,Pending,2008-01-13,673ef5fdb89c30965e001234
3598,Kidnapping,Decide vote positive south none argue discover size.,2009-10-20,Investigating,2012-09-13,673ef5fd6a450490f2001234
3599,Theft,Prevent word morning want already stop mind agent likely level.,2007-05-05,Investigating,2017-04-18,673ef5fde7e69cdf28001234
3600,Attempt,Though property room decision father main turn.,2011-08-11,Closed,2024-11-15,673ef5fd8d7628dd7a001234
3601,Attempt,Suddenly usually nothing green none street need eye dinner.,2022-03-25,Pending,2010-01-31,673ef5fd62e7f2e090001234
3602,Theft,Thank everyone star sound eat follow form.,2014-10-06,Investigating,2012-12-22,673ef5fd228b255874001234
3603,Attempt,Around outside teacher positive pick among surface focus box opportunity like home per.,2022-06-27,Closed,2004-12-29,673ef5fd6a8018b3a0001234
3604,Murder,Play industry say mind audience American speech kitchen opportunity five collection.,2021-04-15,Investigating,2016-01-11,673ef5fdc254e77530001234
3605,Attempt,Friend source fast that history figure camera cold seat.,2018-05-14,Pending,2012-09-01,673ef5fda05d886123001234
3606,Theft,Than arm cause affect low change gas lead loss effect simple.,2014-03-23,Closed,2023-02-02,673ef5fd774b0e0775001234
3607,Murder,Data difference involve camera rule draw build perhaps theory respond among still partner.,2017-07-06,Pending,2020-02-02,673ef5fd967990de5b001234
3608,Kidnapping,Exactly land can consider condition administration speak.,2024-07-29,Closed,2018-05-21,673ef5fd60a0575ee6001234
3609,Attempt,Bring either two call friend likely recognize government owner participant lot.,2020-01-30,Closed,2012-10-27,673ef5fd649a066d41001234
3610,Theft,Popular including building company professor into rich physical.,2023-07-12,Investigating,2010-10-24,673ef5fdf95ec3de39001234
3611,Kidnapping,Smile general stop executive visit positive build live letter fight positive source keep.,2022-11-24,Investigating,2011-01-07,673ef5fd4cf33e18ed001234
3612,Theft,Quite charge will forget thousand safe traditional.,2023-04-02,Pending,2009-12-09,673ef5fdd87ca511e2001234
3613,Theft,Foreign second term you special information with.,2012-05-22,Closed,2020-04-27,673ef5fdc4fa7aeced001234
3614,Theft,More own concern those customer parent education three matter end another.,2018-07-12,Pending,2009-03-15,673ef5fd6add07cf50001234
3615,Kidnapping,Turn order teacher sister gun area.,2009-09-10,Pending,2017-01-27,673ef5fdd8c9d05ec6001234
3616,Murder,Bring moment visit run blue within item pattern.,2022-11-06,Pending,2008-09-14,673ef5fd78d69f4090001234
3617,Kidnapping,Tree lose recognize listen word themselves my wall.,2017-08-13,Pending,2010-10-22,673ef5fddb68512896001234
3618,Murder,Nice speech after letter training population such.,2010-01-13,Investigating,2005-03-19,673ef5fd4da9d7b6d1001234
3619,Kidnapping,Both realize behavior last safe project whether social eye bad nor sometimes smile.,2011-05-18,Pending,2009-07-09,673ef5fd820e694038001234
3620,Kidnapping,Method war meeting may environment also include Democrat type determine result management.,2005-04-26,Investigating,2016-04-30,673ef5fd4baf54f369001234
3621,Kidnapping,Adult play like hear dinner true.,2008-03-30,Investigating,2008-08-23,673ef5fdc5b270a763001234
