id,object_id,event_id
65428,43584,7642
65429,43584,18048
65430,43586,10462
65431,43586,4382
65432,43588,17316
65433,43589,2944
65434,43589,8210
65435,43589,2769
65436,43590,19014
65437,43591,7904
65438,43591,19554
65439,43593,1733
65440,43593,17586
65441,43594,8614
65442,43594,17727
65443,43594,14297
65444,43595,6052
65445,43595,11230
65446,43595,5824
65447,43598,9813
65448,43600,9252
65449,43600,1798
65450,43601,7882
65451,43601,14899
65452,43601,19787
65453,43603,10247
65454,43603,10469
65455,43603,4358
65456,43604,959
65457,43604,4623
65458,43604,7044
65459,43606,10877
65460,43606,5354
65461,43606,2797
65462,43607,4530
65463,43609,17282
65464,43610,9582
65465,43611,15532
65466,43612,17345
65467,43612,11748
65468,43612,1222
65469,43614,16666
65470,43615,9894
65471,43617,2407
65472,43618,4373
65473,43618,27
65474,43618,15336
65475,43620,10686
65476,43621,11145
65477,43622,9460
65478,43623,1104
65479,43623,17437
65480,43625,11501
65481,43627,229
65482,43628,17249
65483,43629,4214
65484,43631,639
65485,43631,3676
65486,43632,8063
65487,43633,10218
65488,43634,19180
65489,43634,17620
65490,43634,264
65491,43635,555
65492,43635,1210
65493,43636,14542
65494,43636,8501
65495,43637,15714
65496,43637,11429
65497,43638,9915
65498,43638,11389
65499,43638,8730
65500,43640,10260
65501,43640,9357
65502,43641,550
65503,43641,6956
65504,43641,5183
65505,43645,12027
65506,43646,7001
65507,43646,9678
65508,43646,4090
65509,43647,7390
65510,43650,8993
65511,43650,16325
65512,43652,14456
65513,43652,12263
65514,43652,12298
65515,43654,5889
65516,43656,10359
65517,43657,3116
65518,43659,19874
65519,43659,16667
65520,43659,6688
65521,43661,16139
65522,43662,4352
65523,43662,13371
65524,43664,18253
65525,43664,2069
65526,43665,7992
65527,43666,9569
65528,43666,13185
65529,43666,4125
65530,43667,7052
65531,43667,2776
65532,43669,10856
65533,43669,19237
65534,43671,1741
65535,43672,5185
65536,43672,3527
65537,43673,13183
65538,43674,13842
65539,43675,16933
65540,43675,18227
65541,43676,7502
65542,43676,6002
65543,43677,19779
65544,43677,13636
65545,43677,1067
65546,43679,18273
65547,43681,14948
65548,43681,7387
65549,43681,15957
65550,43683,8886
65551,43685,12273
65552,43685,8709
65553,43687,18178
65554,43687,8061
65555,43687,17475
65556,43688,9151
65557,43689,14257
65558,43691,4267
65559,43692,11103
65560,43692,4198
65561,43692,199
65562,43694,11057
65563,43695,9618
65564,43695,3343
65565,43696,19807
65566,43696,1610
65567,43696,16886
65568,43697,7200
65569,43697,19278
65570,43697,777
65571,43698,15339
65572,43699,9829
65573,43700,12996
65574,43700,16880
65575,43700,6140
65576,43701,524
65577,43701,12301
65578,43702,10432
65579,43702,2247
65580,43702,19952
65581,43704,17837
65582,43704,18286
65583,43704,6144
65584,43705,1456
65585,43705,12686
65586,43706,155
65587,43706,15659
65588,43707,18310
65589,43707,17290
65590,43708,2663
65591,43708,17976
65592,43708,11875
65593,43711,14199
65594,43711,17042
65595,43711,2124
65596,43712,5846
65597,43712,15152
65598,43713,11580
65599,43714,2936
65600,43714,10934
65601,43715,1775
65602,43717,14002
65603,43717,10273
65604,43717,13460
65605,43718,10643
65606,43718,7146
65607,43719,8138
65608,43720,2329
65609,43720,10504
65610,43722,10251
65611,43724,11742
65612,43724,3750
65613,43724,18576
65614,43727,1111
65615,43729,11151
65616,43730,16286
65617,43732,15316
65618,43732,9340
65619,43732,15581
65620,43734,18954
65621,43734,7223
65622,43736,8389
65623,43737,11026
65624,43738,17009
65625,43738,14808
65626,43738,9880
65627,43740,504
65628,43740,1789
65629,43740,9351
65630,43741,13149
65631,43741,102
65632,43742,9185
65633,43742,12117
65634,43745,3350
65635,43746,13977
65636,43747,4692
65637,43747,15729
65638,43747,17804
65639,43749,7755
65640,43750,19964
65641,43751,15748
65642,43751,1181
65643,43751,10715
65644,43752,8715
65645,43753,16484
65646,43753,2658
65647,43753,7901
65648,43754,8365
65649,43754,15854
65650,43754,2799
65651,43755,7485
65652,43756,8580
65653,43756,17446
65654,43757,16383
65655,43757,10852
65656,43761,14244
65657,43761,852
65658,43766,4678
65659,43766,18469
65660,43767,6798
65661,43767,13773
65662,43767,107
65663,43768,4362
65664,43768,19831
65665,43770,4977
65666,43770,3483
65667,43770,14678
65668,43771,11460
65669,43771,901
65670,43771,17634
65671,43772,11951
65672,43773,1377
65673,43773,18144
65674,43774,17814
65675,43774,1744
65676,43775,17225
65677,43775,17898
65678,43775,16346
65679,43776,16305
65680,43777,9120
65681,43779,19843
65682,43779,15714
65683,43779,1382
65684,43780,14400
65685,43781,9309
65686,43782,18418
65687,43782,15834
65688,43783,16802
65689,43783,13954
65690,43783,7396
65691,43784,10362
65692,43785,14678
65693,43787,19205
65694,43787,9612
65695,43787,6148
65696,43789,5795
65697,43789,1207
65698,43789,9241
65699,43790,5134
65700,43790,4000
65701,43791,5144
65702,43791,3593
65703,43792,29
65704,43792,7539
65705,43793,15508
65706,43793,16514
65707,43793,3426
65708,43794,1081
65709,43794,762
65710,43794,15190
65711,43795,9740
65712,43795,5207
65713,43798,3031
65714,43799,1413
65715,43800,2080
65716,43800,11592
65717,43800,12543
65718,43801,2990
65719,43801,12470
65720,43801,11982
65721,43802,9305
65722,43802,11289
65723,43802,13847
65724,43803,14435
65725,43803,9738
65726,43804,17963
65727,43804,10364
65728,43805,16599
65729,43806,11898
65730,43809,3755
65731,43809,4696
65732,43809,8495
65733,43810,12946
65734,43810,16614
65735,43812,16805
65736,43813,17646
65737,43815,7578
65738,43815,3598
65739,43816,3384
65740,43816,12597
65741,43816,19958
65742,43817,10933
65743,43817,10227
65744,43817,10164
65745,43821,14545
65746,43823,10693
65747,43824,16393
65748,43825,9827
65749,43825,5139
65750,43825,13050
65751,43828,8387
65752,43828,7968
65753,43828,7423
65754,43829,9902
65755,43829,5630
65756,43830,12105
65757,43831,5623
65758,43831,17524
65759,43833,14200
65760,43834,609
65761,43834,19047
65762,43834,5328
65763,43835,13359
65764,43835,4200
65765,43837,5991
65766,43839,11090
65767,43840,9538
65768,43840,1389
65769,43843,4819
65770,43846,10179
65771,43846,16618
65772,43846,4162
65773,43849,15946
65774,43850,2170
65775,43852,6338
65776,43853,646
65777,43854,14326
65778,43856,4379
65779,43856,14347
65780,43856,11480
65781,43857,3526
65782,43857,18580
65783,43858,16499
65784,43858,9962
65785,43861,14618
65786,43861,17193
65787,43861,18540
65788,43862,14869
65789,43862,936
65790,43862,6190
65791,43863,19053
65792,43864,8297
65793,43864,17471
65794,43865,9597
65795,43867,10123
65796,43867,17648
65797,43868,16519
65798,43868,19079
65799,43869,13446
65800,43869,4791
65801,43870,10569
65802,43870,1491
65803,43871,19881
65804,43871,8170
65805,43872,1
65806,43872,14312
65807,43872,17992
65808,43873,16221
65809,43874,5477
65810,43874,14244
65811,43875,16396
65812,43876,15172
65813,43876,19652
65814,43876,2799
65815,43877,15878
65816,43878,4366
65817,43878,587
65818,43878,13853
65819,43879,15578
65820,43879,9791
65821,43882,13585
65822,43882,1147
65823,43882,3888
65824,43883,19584
65825,43883,4046
65826,43883,5403
65827,43884,13505
65828,43884,4928
65829,43886,10863
65830,43886,1355
65831,43887,8143
65832,43887,15979
65833,43888,18382
65834,43888,12591
65835,43889,18363
65836,43890,2447
65837,43892,15870
65838,43893,5164
65839,43895,5908
65840,43895,12523
65841,43896,13691
65842,43896,18719
65843,43898,15590
65844,43898,6957
65845,43898,216
65846,43899,19862
65847,43899,5054
65848,43900,10058
65849,43901,295
65850,43901,8534
65851,43901,12508
65852,43902,1247
65853,43903,12761
65854,43903,11228
65855,43904,18355
65856,43904,11353
65857,43904,14798
65858,43905,15225
65859,43905,9790
65860,43907,17856
65861,43907,19080
65862,43907,7247
65863,43908,4676
65864,43908,16721
65865,43908,9175
65866,43909,14587
65867,43909,3860
65868,43911,14224
65869,43912,15522
65870,43912,8695
65871,43912,4107
65872,43913,4208
65873,43913,13658
65874,43913,16760
65875,43914,9714
65876,43915,6835
65877,43915,19880
65878,43916,8024
65879,43916,15987
65880,43916,3254
65881,43917,8148
65882,43918,3903
65883,43918,8671
65884,43919,3625
65885,43919,9591
65886,43920,11195
65887,43921,10676
65888,43922,14845
65889,43922,5290
65890,43922,15364
65891,43923,1507
65892,43924,8338
65893,43924,14810
65894,43924,10569
65895,43927,10770
65896,43927,9173
65897,43929,17614
65898,43932,1337
65899,43934,14871
65900,43935,12592
65901,43936,1263
65902,43936,3921
65903,43936,18173
65904,43939,13630
65905,43941,7468
65906,43941,9689
65907,43941,11941
65908,43942,16300
65909,43943,10399
65910,43943,9749
65911,43945,6394
65912,43945,17397
65913,43947,8084
65914,43947,9394
65915,43947,17987
65916,43948,13484
65917,43948,12209
65918,43949,16085
65919,43950,887
65920,43950,19909
65921,43950,7800
65922,43951,10812
65923,43951,12412
65924,43952,18235
65925,43953,2498
65926,43953,11732
65927,43953,19496
65928,43954,11262
65929,43956,8244
65930,43956,8310
65931,43956,8103
65932,43957,12565
65933,43957,10223
65934,43958,17510
65935,43958,11679
65936,43958,17370
65937,43959,4492
65938,43959,3717
65939,43959,565
65940,43960,11566
65941,43961,4820
65942,43962,13360
65943,43962,1588
65944,43962,11901
65945,43963,11432
65946,43963,14642
65947,43964,10801
65948,43965,7151
65949,43965,16212
65950,43966,12198
65951,43966,14919
65952,43966,14559
65953,43967,18719
65954,43969,4105
65955,43969,3562
65956,43971,6626
65957,43972,16229
65958,43973,16089
65959,43974,1898
65960,43974,19057
65961,43975,11033
65962,43975,675
65963,43976,18675
65964,43976,19718
65965,43976,5888
65966,43977,6530
65967,43977,10473
65968,43978,13918
65969,43978,17601
65970,43978,981
65971,43979,13151
65972,43979,6755
65973,43980,8755
65974,43980,18824
65975,43980,14746
65976,43981,6366
65977,43981,19151
65978,43981,15918
65979,43982,5590
65980,43982,18324
65981,43984,10774
65982,43985,16582
65983,43986,4463
65984,43987,13343
65985,43988,4687
65986,43988,8093
65987,43988,2939
65988,43991,7741
65989,43993,2074
65990,43993,16087
65991,43993,17841
65992,43994,8895
65993,43994,4667
65994,43995,5041
65995,43995,11981
65996,43995,8243
65997,43996,6054
65998,43996,9701
65999,43997,15758
66000,43997,15480
66001,43997,9375
66002,43999,6627
66003,44001,10247
66004,44002,9265
66005,44002,14752
66006,44002,10156
66007,44003,18724
66008,44003,18638
66009,44004,5945
66010,44004,5384
66011,44004,19936
66012,44005,17421
66013,44005,1706
66014,44005,16832
66015,44006,4032
66016,44006,4859
66017,44007,14882
66018,44007,1491
66019,44007,10708
66020,44008,11567
66021,44008,4617
66022,44009,4787
66023,44009,13590
66024,44009,1782
66025,44011,665
66026,44011,19490
66027,44012,15946
66028,44012,14157
66029,44012,15672
66030,44013,6146
66031,44013,19966
66032,44013,10145
66033,44015,9008
66034,44015,2674
66035,44015,4771
66036,44017,448
66037,44018,8398
66038,44018,16577
66039,44019,2673
66040,44019,5974
66041,44020,15048
66042,44020,14006
66043,44021,7203
66044,44021,12933
66045,44021,19834
66046,44022,10354
66047,44022,10611
66048,44022,6123
66049,44023,16754
66050,44023,2837
66051,44023,9205
66052,44024,127
66053,44025,10940
66054,44025,7377
66055,44025,6369
66056,44026,18782
66057,44026,10885
66058,44027,470
66059,44027,5935
66060,44027,16328
66061,44028,4343
66062,44028,12626
66063,44028,3685
66064,44029,18427
66065,44032,498
66066,44034,2447
66067,44034,1632
66068,44035,16593
66069,44035,19084
66070,44035,5068
66071,44036,4577
66072,44036,7038
66073,44037,3795
66074,44038,16449
66075,44038,15363
66076,44039,8559
66077,44039,14286
66078,44040,9162
66079,44041,4987
66080,44041,14880
66081,44042,437
66082,44042,12533
66083,44042,7831
66084,44043,12937
66085,44043,4902
66086,44043,12922
66087,44044,13897
66088,44044,17504
66089,44045,18152
66090,44045,18517
66091,44046,258
66092,44046,18750
66093,44047,5553
66094,44048,4869
66095,44048,19669
66096,44048,15225
66097,44049,6743
66098,44049,16097
66099,44050,16583
66100,44053,15305
66101,44053,5591
66102,44054,2285
66103,44054,16654
66104,44054,3060
66105,44055,7101
66106,44055,2144
66107,44056,11983
66108,44056,5961
66109,44056,12322
66110,44058,7570
66111,44058,18443
66112,44058,6695
66113,44059,16367
66114,44059,12737
66115,44059,5218
66116,44060,6917
66117,44060,12394
66118,44061,9366
66119,44061,727
66120,44061,18173
66121,44062,5869
66122,44063,14448
66123,44063,12599
66124,44063,6433
66125,44064,5514
66126,44064,14346
66127,44065,1309
66128,44065,14978
66129,44065,8097
66130,44066,19313
66131,44066,11975
66132,44067,16665
66133,44067,7678
66134,44068,12792
66135,44069,16465
66136,44070,7428
66137,44070,17799
66138,44070,773
66139,44071,17582
66140,44071,12212
66141,44072,11461
66142,44073,7319
66143,44076,16311
66144,44077,12529
66145,44077,11589
66146,44078,575
66147,44079,16530
66148,44079,16401
66149,44080,18245
66150,44082,6930
66151,44082,18388
66152,44083,9440
66153,44085,2677
66154,44086,16448
66155,44086,13818
66156,44087,9206
66157,44087,12105
66158,44088,601
66159,44088,9214
66160,44090,5212
66161,44090,17067
66162,44090,17465
66163,44092,12655
66164,44092,14764
66165,44092,9600
66166,44093,17986
66167,44094,15877
66168,44096,4609
66169,44096,6208
66170,44098,13483
66171,44098,18110
66172,44098,10577
66173,44099,1533
66174,44100,13300
66175,44100,10127
66176,44100,12736
66177,44101,14578
66178,44101,15023
66179,44101,19299
66180,44104,15194
66181,44105,14504
66182,44108,14077
66183,44108,2082
66184,44109,3514
66185,44109,579
66186,44109,8031
66187,44110,3018
66188,44110,14499
66189,44110,6698
66190,44112,17993
66191,44113,9570
66192,44113,5465
66193,44113,9365
66194,44114,2523
66195,44116,15770
66196,44116,11389
66197,44119,18073
66198,44119,8827
66199,44120,7952
66200,44120,1807
66201,44121,2526
66202,44121,9351
66203,44122,16262
66204,44122,5199
66205,44123,5533
66206,44123,17704
66207,44123,18544
66208,44125,15303
66209,44125,16568
66210,44125,8143
66211,44126,17821
66212,44126,8874
66213,44127,6112
66214,44127,14793
66215,44129,11445
66216,44130,11642
66217,44131,2895
66218,44133,12405
66219,44133,18763
66220,44134,19498
66221,44134,16925
66222,44135,6434
66223,44135,17370
66224,44138,215
66225,44138,8941
66226,44138,19628
66227,44139,16657
66228,44139,13902
66229,44139,17867
66230,44140,7173
66231,44140,8541
66232,44140,10935
66233,44141,11740
66234,44141,8175
66235,44143,17011
66236,44145,19962
66237,44145,8853
66238,44145,15612
66239,44146,14565
66240,44146,3775
66241,44147,10649
66242,44147,15077
66243,44148,14467
66244,44150,9982
66245,44151,3984
66246,44151,14495
66247,44151,4530
66248,44152,15595
66249,44152,7340
66250,44152,1251
66251,44153,12733
66252,44153,16192
66253,44153,14072
66254,44154,2113
66255,44156,15429
66256,44157,15981
66257,44157,15579
66258,44158,10679
66259,44158,5093
66260,44159,1190
66261,44160,11499
66262,44161,1209
66263,44161,17398
66264,44161,4004
66265,44163,8155
66266,44164,12960
66267,44164,11932
66268,44165,8113
66269,44165,8540
66270,44165,3986
66271,44166,738
66272,44166,7306
66273,44166,3924
66274,44167,10112
66275,44167,19048
66276,44168,5220
66277,44168,11571
66278,44170,2631
66279,44172,14321
66280,44173,1002
66281,44173,13389
66282,44174,7047
66283,44175,2021
66284,44175,2356
66285,44175,6479
66286,44176,9497
66287,44176,12616
66288,44176,16383
66289,44179,4576
66290,44179,16334
66291,44181,9050
66292,44181,5325
66293,44181,12363
66294,44182,7801
66295,44182,3075
66296,44183,2519
66297,44185,3481
66298,44185,14260
66299,44186,9100
66300,44188,15669
66301,44188,15270
66302,44188,4844
66303,44189,18084
66304,44189,17140
66305,44190,13234
66306,44191,4366
66307,44192,9306
66308,44192,8109
66309,44193,10713
66310,44193,14238
66311,44193,18655
66312,44194,214
66313,44194,8928
66314,44197,6759
66315,44197,5289
66316,44198,4849
66317,44198,6057
66318,44198,10082
66319,44203,19341
66320,44205,5104
66321,44205,19868
66322,44207,5750
66323,44209,1840
66324,44209,14236
66325,44209,16666
66326,44210,9846
66327,44210,7568
66328,44211,4658
66329,44211,5070
66330,44212,14199
66331,44215,14679
66332,44216,5311
66333,44216,8544
66334,44216,9255
66335,44217,8288
66336,44217,5365
66337,44218,7851
66338,44219,15675
66339,44220,10107
66340,44220,12515
66341,44222,4086
66342,44224,18015
66343,44224,7705
66344,44225,11296
66345,44225,14448
66346,44226,17764
66347,44226,11494
66348,44226,17704
66349,44227,11146
66350,44227,7329
66351,44227,9847
66352,44228,1960
66353,44228,7949
66354,44229,17469
66355,44229,4645
66356,44230,12217
66357,44230,5515
66358,44230,3126
66359,44231,4749
66360,44231,10674
66361,44231,5579
66362,44232,13430
66363,44233,15265
66364,44233,5959
66365,44235,7069
66366,44235,6107
66367,44236,10136
66368,44237,13360
66369,44239,3517
66370,44239,15476
66371,44240,14621
66372,44240,10685
66373,44240,5060
66374,44241,10964
66375,44241,16948
66376,44242,7755
66377,44242,12869
66378,44245,3473
66379,44245,332
66380,44245,11073
66381,44246,5380
66382,44247,1950
66383,44248,9756
66384,44248,2087
66385,44248,15440
66386,44249,5798
66387,44251,19330
66388,44252,6317
66389,44252,6295
66390,44253,5410
66391,44253,3965
66392,44253,11257
66393,44254,665
66394,44254,3904
66395,44254,10925
66396,44256,4422
66397,44257,6259
66398,44257,17808
66399,44257,12477
66400,44258,9418
66401,44258,1677
66402,44259,8168
66403,44259,13281
66404,44260,18102
66405,44260,17469
66406,44260,14302
66407,44261,15286
66408,44261,380
66409,44261,10198
66410,44265,12630
66411,44265,7278
66412,44266,9621
66413,44266,2962
66414,44266,6284
66415,44268,9951
66416,44268,14164
66417,44268,10134
66418,44272,75
66419,44272,13629
66420,44272,8647
66421,44273,19635
66422,44273,10400
66423,44274,16162
66424,44274,2514
66425,44274,2071
66426,44276,15523
66427,44276,39
66428,44277,4220
66429,44277,2860
66430,44277,11944
66431,44278,4351
66432,44278,2281
66433,44278,11274
66434,44279,10828
66435,44279,6757
66436,44280,6724
66437,44281,3246
66438,44281,9176
66439,44282,5091
66440,44283,13588
66441,44284,7882
66442,44284,823
66443,44284,3329
66444,44287,905
66445,44287,9640
66446,44287,10391
66447,44288,19569
66448,44288,3189
66449,44289,19515
66450,44289,7054
66451,44290,8116
66452,44290,13100
66453,44290,11578
66454,44291,10192
66455,44294,16793
66456,44294,10229
66457,44295,18355
66458,44295,18005
66459,44295,16174
66460,44296,6651
66461,44296,17335
66462,44296,6140
66463,44297,3681
66464,44297,18429
66465,44299,7946
66466,44299,7153
66467,44300,9583
66468,44300,14941
66469,44300,9044
66470,44301,8872
66471,44301,5531
66472,44302,17046
66473,44304,3926
66474,44305,19537
66475,44305,5165
66476,44306,13910
66477,44306,3705
66478,44306,14886
66479,44307,16404
66480,44307,12041
66481,44308,4353
66482,44308,4901
66483,44309,7076
66484,44309,4854
66485,44309,4031
66486,44310,9529
66487,44310,1130
66488,44310,5670
66489,44311,520
66490,44311,8474
66491,44311,4748
66492,44312,17934
66493,44312,8553
66494,44312,14415
66495,44314,6932
66496,44314,15911
66497,44314,17071
66498,44315,9171
66499,44315,6861
66500,44315,17767
66501,44316,4207
66502,44316,5007
66503,44317,4484
66504,44317,7357
66505,44318,19309
66506,44319,13867
66507,44321,3919
66508,44322,17899
66509,44324,4246
66510,44324,2000
66511,44325,10702
66512,44326,14959
66513,44326,5572
66514,44329,19058
66515,44329,115
66516,44329,17286
66517,44330,14195
66518,44330,14573
66519,44331,8989
66520,44331,5210
66521,44331,12482
66522,44332,12385
66523,44333,18444
66524,44333,16332
66525,44333,4626
66526,44334,19104
66527,44334,4055
66528,44336,6848
66529,44336,2181
66530,44338,6261
66531,44338,12277
66532,44338,8162
66533,44339,8432
66534,44340,4667
66535,44340,10102
66536,44340,2322
66537,44341,19373
66538,44343,5550
66539,44345,6081
66540,44346,4067
66541,44346,3706
66542,44346,10122
66543,44347,7317
66544,44347,9916
66545,44347,11818
66546,44349,18282
66547,44349,5582
66548,44353,7292
66549,44355,14990
66550,44355,17023
66551,44356,7143
66552,44356,15448
66553,44356,13712
66554,44357,1357
66555,44358,16799
66556,44358,6373
66557,44359,19190
66558,44359,11882
66559,44359,19756
66560,44361,15248
66561,44362,5009
66562,44362,10062
66563,44364,15252
66564,44364,8841
66565,44365,13959
66566,44365,2977
66567,44367,9878
66568,44368,14108
66569,44368,19858
66570,44369,19881
66571,44369,2599
66572,44370,17887
66573,44370,6660
66574,44370,5478
66575,44372,16553
66576,44372,285
66577,44372,16689
66578,44373,13424
66579,44373,9305
66580,44374,405
66581,44375,13695
66582,44377,4524
66583,44377,14218
66584,44378,14843
66585,44378,15084
66586,44379,7900
66587,44380,16125
66588,44380,8090
66589,44381,19570
66590,44381,13678
66591,44382,5696
66592,44382,16833
66593,44384,9149
66594,44384,10723
66595,44385,9160
66596,44387,5801
66597,44388,353
66598,44388,18115
66599,44388,9774
66600,44389,13201
66601,44389,13875
66602,44389,9041
66603,44390,18904
66604,44390,17765
66605,44390,8328
66606,44392,16158
66607,44394,6599
66608,44394,2504
66609,44394,13891
66610,44395,1084
66611,44395,1822
66612,44396,11837
66613,44396,12519
66614,44396,794
66615,44397,13885
66616,44397,719
66617,44397,15591
66618,44398,9020
66619,44398,3800
66620,44398,12281
66621,44399,2675
66622,44400,15095
66623,44400,5035
66624,44400,6460
66625,44401,9333
66626,44401,3280
66627,44402,14626
66628,44402,9537
66629,44402,2607
66630,44404,6579
66631,44404,5468
66632,44405,12916
66633,44406,1683
66634,44406,1393
66635,44406,3479
66636,44408,84
66637,44409,6838
66638,44409,12153
66639,44410,14078
66640,44411,12170
66641,44411,6867
66642,44412,14360
66643,44412,19410
66644,44412,5970
66645,44413,9712
66646,44414,1772
66647,44414,14660
66648,44414,8613
66649,44415,18413
66650,44415,6160
66651,44416,11094
66652,44416,13
66653,44417,4225
66654,44417,9891
66655,44418,4583
66656,44418,17290
66657,44418,2079
66658,44419,7231
66659,44419,15085
66660,44419,12085
66661,44420,17020
66662,44420,7731
66663,44421,8529
66664,44421,3249
66665,44421,19524
66666,44422,10450
66667,44422,17712
66668,44422,823
66669,44423,17314
66670,44423,18742
66671,44423,18635
66672,44424,15862
66673,44424,3365
66674,44424,3908
66675,44425,8074
66676,44426,2533
66677,44426,17757
66678,44426,5623
66679,44427,7146
66680,44429,12780
66681,44429,13550
66682,44430,11605
66683,44430,16172
66684,44432,18410
66685,44432,3729
66686,44433,2732
66687,44434,6147
66688,44435,5390
66689,44436,2892
66690,44440,4715
66691,44440,19415
66692,44441,752
66693,44441,11850
66694,44441,19516
66695,44442,11933
66696,44442,6852
66697,44442,12502
66698,44443,1932
66699,44444,14144
66700,44445,18301
66701,44445,16102
66702,44447,5659
66703,44447,9079
66704,44448,13767
66705,44448,17660
66706,44448,19946
66707,44449,6446
66708,44451,4958
66709,44451,7708
66710,44452,1309
66711,44452,4557
66712,44453,7314
66713,44454,11900
66714,44454,5294
66715,44455,11320
66716,44455,14377
66717,44455,8562
66718,44456,15567
66719,44456,19296
66720,44457,3530
66721,44457,7080
66722,44458,8574
66723,44458,440
66724,44459,17539
66725,44459,11177
66726,44460,18545
66727,44460,18948
66728,44460,9895
66729,44462,7181
66730,44462,18644
66731,44463,2100
66732,44463,16655
66733,44463,12182
66734,44466,4957
66735,44466,12412
66736,44467,8046
66737,44467,10450
66738,44467,18806
66739,44469,2069
66740,44470,14906
66741,44470,9381
66742,44472,19679
66743,44473,17571
66744,44473,16735
66745,44473,19634
66746,44474,1930
66747,44474,863
66748,44474,14042
66749,44475,4198
66750,44475,13372
66751,44476,17782
66752,44478,6091
66753,44479,16386
66754,44479,6409
66755,44480,12368
66756,44480,96
66757,44480,16861
66758,44481,12133
66759,44481,10023
66760,44482,17183
66761,44484,7702
66762,44484,6259
66763,44485,3238
66764,44486,15200
66765,44486,19003
66766,44487,568
66767,44487,10085
66768,44489,542
66769,44489,9773
66770,44489,16163
66771,44490,10332
66772,44490,471
66773,44491,1277
66774,44492,8207
66775,44492,10878
66776,44493,14072
66777,44495,18180
66778,44495,17647
66779,44496,203
66780,44496,2288
66781,44496,5220
66782,44497,3417
66783,44497,16179
66784,44499,3953
66785,44500,6735
66786,44501,19757
66787,44501,13569
66788,44502,763
66789,44502,3811
66790,44502,18722
66791,44503,10178
66792,44505,11669
66793,44505,7842
66794,44505,7703
66795,44506,16139
66796,44506,19145
66797,44507,7981
66798,44507,10835
66799,44508,7109
66800,44508,2740
66801,44508,16745
66802,44510,8329
66803,44511,17171
66804,44511,3666
66805,44512,4909
66806,44512,7060
66807,44513,12021
66808,44514,2400
66809,44514,3695
66810,44514,2205
66811,44515,14537
66812,44515,16779
66813,44516,3629
66814,44516,17895
66815,44517,230
66816,44517,15590
66817,44522,13796
66818,44522,8686
66819,44523,16805
66820,44524,3367
66821,44525,8277
66822,44525,11368
66823,44526,5452
66824,44526,18745
66825,44527,18448
66826,44528,621
66827,44528,1498
66828,44529,19767
66829,44529,7028
66830,44532,3058
66831,44532,13573
66832,44533,17593
66833,44533,2177
66834,44533,19539
66835,44535,4552
66836,44536,1238
66837,44536,5816
66838,44537,8047
66839,44537,1477
66840,44537,9463
66841,44538,250
66842,44538,11809
66843,44538,15256
66844,44540,17126
66845,44541,16851
66846,44541,12922
66847,44542,5368
66848,44543,6320
66849,44543,9196
66850,44543,9430
66851,44544,5167
66852,44547,15333
66853,44547,12641
66854,44547,16448
66855,44549,9829
66856,44550,5523
66857,44550,2885
66858,44551,5934
66859,44552,11272
66860,44553,17330
66861,44553,15572
66862,44553,13422
66863,44554,14139
66864,44554,7765
66865,44554,11014
66866,44555,1182
66867,44555,8073
66868,44556,3002
66869,44556,3618
66870,44556,8438
66871,44557,17897
66872,44557,17027
66873,44557,16347
66874,44558,9876
66875,44558,16468
66876,44558,13208
66877,44560,10302
66878,44561,7272
66879,44561,2364
66880,44561,18921
66881,44562,2425
66882,44562,9358
66883,44563,8117
66884,44563,16953
66885,44563,19993
66886,44564,17863
66887,44565,11162
66888,44565,8155
66889,44566,8067
66890,44568,3553
66891,44569,9982
66892,44569,4698
66893,44570,15355
66894,44570,1498
66895,44570,16511
66896,44571,10172
66897,44571,3289
66898,44571,19022
66899,44572,8709
66900,44573,14748
66901,44573,11272
66902,44574,16872
66903,44574,12924
66904,44576,8790
66905,44576,10562
66906,44576,16745
66907,44577,7683
66908,44578,16856
66909,44578,2851
66910,44579,9951
66911,44579,6428
66912,44579,18535
66913,44580,13717
66914,44580,3251
66915,44580,10960
66916,44581,11111
66917,44581,11638
66918,44582,8079
66919,44583,1946
66920,44586,10677
66921,44586,12927
66922,44586,11905
66923,44588,10695
66924,44588,9224
66925,44589,18706
66926,44589,7898
66927,44589,614
66928,44590,16686
66929,44591,7500
66930,44592,6518
66931,44593,6940
66932,44594,7121
66933,44594,17781
66934,44595,5925
66935,44595,5865
66936,44595,13757
66937,44597,9240
66938,44597,13509
66939,44597,2633
66940,44598,15250
66941,44598,5255
66942,44598,9600
66943,44601,14266
66944,44603,15462
66945,44604,17261
66946,44605,18307
66947,44605,4455
66948,44606,1891
66949,44606,7130
66950,44606,15838
66951,44609,1978
66952,44610,11004
66953,44610,46
66954,44610,6163
66955,44611,11455
66956,44611,9339
66957,44612,3532
66958,44612,7529
66959,44612,2985
66960,44614,4013
66961,44614,7389
66962,44614,525
66963,44615,10947
66964,44615,12252
66965,44615,8042
66966,44616,11775
66967,44616,18038
66968,44616,5290
66969,44618,5971
66970,44619,9336
66971,44619,1312
66972,44621,4296
66973,44621,2329
66974,44623,10166
66975,44623,13216
66976,44624,3657
66977,44624,10999
66978,44624,15873
66979,44625,13609
66980,44625,15579
66981,44625,13630
66982,44626,10919
66983,44628,10600
66984,44628,19092
66985,44628,6938
66986,44629,2770
66987,44633,664
66988,44634,12538
66989,44635,12503
66990,44637,3565
